"Plot Title: GCREW_cond_08.16.2019"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20625481, SEN S/N: 20625481)","High Range, μS/cm (LGR S/N: 20625481, SEN S/N: 20625481)","Temp, °C (LGR S/N: 20625481, SEN S/N: 20625481)","Specific Conductance, μS/cm (LGR S/N: 20625481)"
3211,09/19/19 01:00:00 AM,11851.0,14384.9,23.30,18061.7
3212,09/19/19 01:15:00 AM,11818.0,14340.0,23.17,18056.2
3213,09/19/19 01:30:00 AM,11788.3,14316.5,23.04,18077.7
3214,09/19/19 01:45:00 AM,11766.0,14293.0,22.94,18087.4
3215,09/19/19 02:00:00 AM,11746.9,14281.2,22.91,18084.4
3216,09/19/19 02:15:00 AM,11739.5,14280.2,22.91,18083.3
3217,09/19/19 02:30:00 AM,11749.1,14297.2,22.94,18093.2
3218,09/19/19 02:45:00 AM,11769.2,14318.6,23.02,18089.0
3219,09/19/19 03:00:00 AM,11797.8,14358.1,23.15,18088.1
3220,09/19/19 03:15:00 AM,11846.7,14410.6,23.36,18072.1
3221,09/19/19 03:30:00 AM,11889.3,14447.1,23.51,18059.6
3222,09/19/19 03:45:00 AM,11906.4,14478.3,23.62,18055.9
3223,09/19/19 04:00:00 AM,11919.2,14492.2,23.68,18050.1
3224,09/19/19 04:15:00 AM,11922.4,14496.6,23.68,18055.8
3225,09/19/19 04:30:00 AM,11909.6,14500.9,23.70,18053.6
3226,09/19/19 04:45:00 AM,11912.8,14495.5,23.68,18054.8
3227,09/19/19 05:00:00 AM,11916.0,14490.1,23.67,18052.1
3228,09/19/19 05:15:00 AM,11909.6,14490.1,23.63,18067.8
3229,09/19/19 05:30:00 AM,11928.9,14490.1,23.61,18075.8
3230,09/19/19 05:45:00 AM,11933.1,14479.3,23.58,18074.1
3231,09/19/19 06:00:00 AM,11933.1,14468.6,23.55,18072.6
3232,09/19/19 06:15:00 AM,11922.4,14466.4,23.52,18081.7
3233,09/19/19 06:30:00 AM,11936.3,14456.8,23.50,18077.7
3234,09/19/19 06:45:00 AM,11926.7,14436.4,23.41,18087.4
3235,09/19/19 07:00:00 AM,11909.6,14410.6,23.31,18094.3
3236,09/19/19 07:15:00 AM,11887.2,14383.8,23.24,18088.1
3237,09/19/19 07:30:00 AM,11880.8,14368.8,23.19,18089.0
3238,09/19/19 07:45:00 AM,11866.9,14357.1,23.15,18090.1
3239,09/19/19 08:00:00 AM,11863.8,14363.5,23.12,18110.1
3240,09/19/19 08:15:00 AM,11863.8,14363.5,23.10,18118.2
3241,09/19/19 08:30:00 AM,11857.4,14362.4,23.07,18128.7
3242,09/19/19 08:45:00 AM,11843.5,14344.2,23.01,18129.5
3243,09/19/19 09:00:00 AM,11805.3,14299.4,22.83,18143.9
3244,09/19/19 09:15:00 AM,11756.5,14247.2,22.65,18148.9
3245,09/19/19 09:30:00 AM,11736.4,14224.8,22.55,18160.2
3246,09/19/19 09:45:00 AM,11726.8,14213.1,22.50,18165.3
3247,09/19/19 10:00:00 AM,11707.8,14199.3,22.49,18151.8
3248,09/19/19 10:15:00 AM,11714.2,14201.4,22.48,18158.6
3249,09/19/19 10:30:00 AM,11679.3,14169.6,22.35,18169.8
3250,09/19/19 10:45:00 AM,11630.9,14115.6,22.20,18160.4
3251,09/19/19 11:00:00 AM,11612.0,14093.4,22.08,18179.9
3252,09/19/19 11:15:00 AM,11602.5,14073.3,22.01,18182.2
3253,09/19/19 11:30:00 AM,11598.3,14066.9,21.97,18190.1
3254,09/19/19 11:45:00 AM,11598.3,14070.1,21.97,18194.4
3255,09/19/19 12:00:00 PM,11593.1,14065.9,22.00,18177.2
3256,09/19/19 12:15:00 PM,11598.3,14077.5,22.01,18188.3
3257,09/19/19 12:30:00 PM,11604.6,14086.0,22.02,18195.5
3258,09/19/19 12:45:00 PM,11612.0,14079.6,22.07,18167.4
3259,09/19/19 01:00:00 PM,11649.8,14114.5,22.16,18176.5
3260,09/19/19 01:15:00 PM,11668.8,14141.0,22.20,18194.8
3261,09/19/19 01:30:00 PM,11682.5,14150.5,22.24,18191.2
3262,09/19/19 01:45:00 PM,11679.3,14151.6,22.24,18192.8
3263,09/19/19 02:00:00 PM,11659.3,14130.4,22.25,18161.8
3264,09/19/19 02:15:00 PM,11695.2,14163.2,22.28,18192.1
3265,09/19/19 02:30:00 PM,11684.6,14176.0,22.32,18192.8
3266,09/19/19 02:45:00 PM,11711.0,14197.2,22.39,18192.2
3267,09/19/19 03:00:00 PM,11720.5,14221.6,22.46,18195.7
3268,09/19/19 03:15:00 PM,11781.9,14281.2,22.71,18172.6
3269,09/19/19 03:30:00 PM,11933.1,14432.1,23.34,18115.5
3270,09/19/19 03:45:00 PM,12029.7,14513.8,23.77,18050.4
3271,09/19/19 04:00:00 PM,12120.2,14614.2,24.02,18078.4
3272,09/19/19 04:15:00 PM,12180.9,14675.9,24.20,18085.2
3273,09/19/19 04:30:00 PM,12218.9,14724.8,24.34,18091.6
3274,09/19/19 04:45:00 PM,12270.0,14772.7,24.47,18100.6
3275,09/19/19 05:00:00 PM,12325.7,14834.8,24.66,18103.8
3276,09/19/19 05:15:00 PM,12342.1,14869.8,24.73,18119.8
3277,09/19/19 05:30:00 PM,12329.0,14872.0,24.68,18141.9
3278,09/19/19 05:45:00 PM,12335.5,14863.3,24.63,18150.6
3279,09/19/19 06:00:00 PM,12318.0,14852.3,24.58,18156.6
3280,09/19/19 06:15:00 PM,12314.8,14841.4,24.55,18155.0
3281,09/19/19 06:30:00 PM,12304.9,14841.4,24.52,18166.7
3282,09/19/19 06:45:00 PM,12304.9,14833.8,24.48,18173.0
3283,09/19/19 07:00:00 PM,12304.9,14826.1,24.45,18175.3
3284,09/19/19 07:15:00 PM,12294.0,14816.3,24.42,18175.1
3285,09/19/19 07:30:00 PM,12273.3,14815.2,24.39,18185.5
3286,09/19/19 07:45:00 PM,12276.6,14809.7,24.36,18190.5
3287,09/19/19 08:00:00 PM,12246.0,14792.3,24.28,18200.3
3288,09/19/19 08:15:00 PM,12228.6,14765.0,24.18,18205.6
3289,09/19/19 08:30:00 PM,12215.6,14744.4,24.09,18215.3
3290,09/19/19 08:45:00 PM,12198.2,14720.4,24.03,18209.2
3291,09/19/19 09:00:00 PM,12184.1,14704.1,23.95,18220.3
3292,09/19/19 09:15:00 PM,12157.0,14678.1,23.86,18223.4
3293,09/19/19 09:30:00 PM,12144.0,14648.8,23.77,18222.3
3294,09/19/19 09:45:00 PM,12109.4,14618.5,23.62,18243.5
3295,09/19/19 10:00:00 PM,12063.0,14574.2,23.47,18247.2
3296,09/19/19 10:15:00 PM,12015.7,14540.7,23.31,18268.4
3297,09/19/19 10:30:00 PM,11969.5,14506.2,23.18,18276.6
3298,09/19/19 10:45:00 PM,11949.2,14469.7,23.03,18290.1
3299,09/19/19 11:00:00 PM,11900.0,14426.7,22.85,18307.4
3300,09/19/19 11:15:00 PM,11863.8,14379.5,22.67,18319.4
3301,09/19/19 11:30:00 PM,11794.6,14330.3,22.48,18332.8
3302,09/19/19 11:45:00 PM,11758.6,14277.0,22.27,18349.1
3303,09/20/19 12:00:00 AM,11700.4,14218.4,22.04,18366.6
3304,09/20/19 12:15:00 AM,11626.7,14150.5,21.83,18363.9
3305,09/20/19 12:30:00 AM,11575.3,14105.0,21.64,18382.2
3306,09/20/19 12:45:00 AM,11530.3,14071.2,21.45,18415.8
3307,09/20/19 01:00:00 AM,11469.7,14015.3,21.26,18420.6
3308,09/20/19 01:15:00 AM,11413.6,13958.5,21.03,18440.6
3309,09/20/19 01:30:00 AM,11363.8,13908.1,20.84,18452.5
3310,09/20/19 01:45:00 AM,11320.4,13864.1,20.66,18468.9
3311,09/20/19 02:00:00 AM,11270.9,13812.9,20.52,18459.0
3312,09/20/19 02:15:00 AM,11221.5,13780.6,20.36,18482.6
3313,09/20/19 02:30:00 AM,11193.8,13739.0,20.20,18493.9
3314,09/20/19 02:45:00 AM,11145.7,13692.2,20.06,18489.7
3315,09/20/19 03:00:00 AM,11102.8,13662.2,19.91,18512.4
3316,09/20/19 03:15:00 AM,11075.3,13623.9,19.78,18515.4
3317,09/20/19 03:30:00 AM,11044.8,13590.8,19.65,18525.5
3318,09/20/19 03:45:00 AM,11000.1,13543.3,19.49,18528.6
3319,09/20/19 04:00:00 AM,11009.2,13539.2,19.47,18531.7
3320,09/20/19 04:15:00 AM,11018.3,13542.3,19.52,18514.9
3321,09/20/19 04:30:00 AM,11039.7,13577.4,19.65,18507.9
3322,09/20/19 04:45:00 AM,11114.0,13642.5,19.88,18499.5
3323,09/20/19 05:00:00 AM,11193.8,13749.4,20.27,18480.3
3324,09/20/19 05:15:00 AM,11314.2,13852.6,20.66,18456.1
3325,09/20/19 05:30:00 AM,11401.1,13936.4,20.94,18451.5
3326,09/20/19 05:45:00 AM,11429.2,13985.8,21.12,18442.7
3327,09/20/19 06:00:00 AM,11479.1,14022.6,21.24,18442.0
3328,09/20/19 06:15:00 AM,11489.5,14015.3,21.28,18416.1
3329,09/20/19 06:30:00 AM,11514.6,14044.8,21.28,18455.0
3330,09/20/19 06:45:00 AM,11511.5,14041.6,21.26,18459.2
3331,09/20/19 07:00:00 AM,11505.2,14038.5,21.23,18467.7
3332,09/20/19 07:15:00 AM,11527.1,14032.1,21.22,18463.6
3333,09/20/19 07:30:00 AM,11536.5,14040.6,21.23,18470.8
3334,09/20/19 07:45:00 AM,11524.0,14040.6,21.24,18466.9
3335,09/20/19 08:00:00 AM,11556.4,14044.8,21.27,18460.2
3336,09/20/19 08:15:00 AM,11531.3,14022.6,21.22,18451.8
3337,09/20/19 08:30:00 AM,11505.2,14018.4,21.16,18471.2
3338,09/20/19 08:45:00 AM,11495.8,14011.1,21.11,18482.3
3339,09/20/19 09:00:00 AM,11473.9,13967.9,20.97,18483.3
3340,09/20/19 09:15:00 AM,11440.6,13918.6,20.80,18488.6
3341,09/20/19 09:30:00 AM,11421.9,13878.8,20.63,18506.5
3342,09/20/19 09:45:00 AM,11389.7,13834.9,20.47,18514.8
3343,09/20/19 10:00:00 AM,11347.2,13799.4,20.32,18530.1
3344,09/20/19 10:15:00 AM,11319.3,13755.6,20.17,18534.3
3345,09/20/19 10:30:00 AM,11282.2,13718.2,20.07,18526.1
3346,09/20/19 10:45:00 AM,11277.0,13704.7,20.05,18516.5
3347,09/20/19 11:00:00 AM,11288.4,13719.2,20.08,18523.6
3348,09/20/19 11:15:00 AM,11319.3,13751.5,20.16,18533.7
3349,09/20/19 11:30:00 AM,11356.6,13785.8,20.29,18525.5
3350,09/20/19 11:45:00 AM,11400.1,13825.5,20.48,18499.5
3351,09/20/19 12:00:00 PM,11450.0,13869.4,20.66,18483.3
3352,09/20/19 12:15:00 PM,11491.6,13914.4,20.82,18476.9
3353,09/20/19 12:30:00 PM,11541.8,13958.5,21.03,18448.6
3354,09/20/19 12:45:00 PM,11604.6,14015.3,21.24,18437.2
3355,09/20/19 01:00:00 PM,11630.9,14053.2,21.40,18421.4
3356,09/20/19 01:15:00 PM,11647.7,14063.8,21.51,18390.5
3357,09/20/19 01:30:00 PM,11673.0,14079.6,21.59,18378.7
3358,09/20/19 01:45:00 PM,11695.2,14112.4,21.72,18368.7
3359,09/20/19 02:00:00 PM,11727.9,14135.7,21.86,18342.3
3360,09/20/19 02:15:00 PM,11740.6,14155.8,21.93,18340.2
3361,09/20/19 02:30:00 PM,11766.0,14167.5,22.01,18323.2
3362,09/20/19 02:45:00 PM,11759.7,14157.9,22.01,18311.0
3363,09/20/19 03:00:00 PM,11754.4,14152.6,22.06,18284.1
3364,09/20/19 03:15:00 PM,11754.4,14152.6,22.07,18280.3
3365,09/20/19 03:30:00 PM,11757.5,14154.7,22.11,18267.1
3366,09/20/19 03:45:00 PM,11763.9,14156.9,22.12,18266.1
3367,09/20/19 04:00:00 PM,11748.0,14136.7,22.09,18252.2
3368,09/20/19 04:15:00 PM,11748.0,14124.0,22.08,18240.0
3369,09/20/19 04:30:00 PM,11744.8,14129.3,22.13,18227.0
3370,09/20/19 04:45:00 PM,11784.0,14148.4,22.25,18203.7
3371,09/20/19 05:00:00 PM,11822.3,14195.1,22.41,18200.0
3372,09/20/19 05:15:00 PM,11845.6,14222.7,22.54,18183.8
3373,09/20/19 05:30:00 PM,11855.2,14242.9,22.59,18189.9
3374,09/20/19 05:45:00 PM,11910.7,14284.4,22.65,18219.2
3375,09/20/19 06:00:00 PM,11897.9,14288.7,22.65,18224.9
3376,09/20/19 06:15:00 PM,11926.7,14310.0,22.66,18248.2
3377,09/20/19 06:30:00 PM,11931.0,14323.9,22.76,18226.3
3378,09/20/19 06:45:00 PM,12013.5,14420.3,22.93,18281.4
3379,09/20/19 07:00:00 PM,12073.8,14487.9,23.15,18279.9
3380,09/20/19 07:15:00 PM,12134.3,14568.8,23.35,18302.8
3381,09/20/19 07:30:00 PM,12180.9,14591.5,23.49,18276.2
3382,09/20/19 07:45:00 PM,12204.7,14633.7,23.58,18293.7
3383,09/20/19 08:00:00 PM,12225.4,14638.0,23.66,18267.8
3384,09/20/19 08:15:00 PM,12239.5,14674.8,23.71,18294.3
3385,09/20/19 08:30:00 PM,12249.3,14666.2,23.73,18275.9
3386,09/20/19 08:45:00 PM,12260.2,14675.9,23.75,18280.3
3387,09/20/19 09:00:00 PM,12266.7,14683.5,23.73,18297.8
3388,09/20/19 09:15:00 PM,12266.7,14680.3,23.72,18297.9
3389,09/20/19 09:30:00 PM,12249.3,14661.8,23.67,18294.7
3390,09/20/19 09:45:00 PM,12236.3,14652.1,23.62,18302.4
3391,09/20/19 10:00:00 PM,12218.9,14635.8,23.54,18313.7
3392,09/20/19 10:15:00 PM,12167.8,14590.4,23.36,18328.1
3393,09/20/19 10:30:00 PM,12130.0,14545.0,23.19,18338.5
3394,09/20/19 10:45:00 PM,12107.3,14523.5,23.06,18363.2
3395,09/20/19 11:00:00 PM,12056.6,14479.3,22.89,18375.2
3396,09/20/19 11:15:00 PM,11982.4,14406.3,22.64,18382.6
3397,09/20/19 11:30:00 PM,11900.0,14330.3,22.34,18406.2
3398,09/20/19 11:45:00 PM,11821.2,14248.2,22.04,18422.0
3399,09/21/19 12:00:00 AM,11746.9,14181.3,21.75,18453.4
3400,09/21/19 12:15:00 AM,11673.0,14096.5,21.47,18457.5
3401,09/21/19 12:30:00 AM,11602.5,14033.2,21.21,18481.5
3402,09/21/19 12:45:00 AM,11548.0,13963.7,20.97,18489.0
3403,09/21/19 01:00:00 AM,11482.2,13911.2,20.73,18519.1
3404,09/21/19 01:15:00 AM,11412.5,13843.2,20.49,18528.6
3405,09/21/19 01:30:00 AM,11359.7,13784.8,20.26,18546.8
3406,09/21/19 01:45:00 AM,11307.0,13730.7,20.06,18558.2
3407,09/21/19 02:00:00 AM,11248.2,13674.6,19.89,18554.1
3408,09/21/19 02:15:00 AM,11212.3,13648.7,19.76,18574.1
3409,09/21/19 02:30:00 AM,11177.4,13615.6,19.63,18584.3
3410,09/21/19 02:45:00 AM,11147.7,13598.0,19.53,18603.0
3411,09/21/19 03:00:00 AM,11113.0,13568.1,19.41,18613.4
3412,09/21/19 03:15:00 AM,11065.1,13532.0,19.26,18628.1
3413,09/21/19 03:30:00 AM,11031.5,13505.3,19.15,18638.6
3414,09/21/19 03:45:00 AM,10965.6,13442.6,18.93,18646.7
3415,09/21/19 04:00:00 AM,10941.4,13406.8,18.79,18657.6
3416,09/21/19 04:15:00 AM,10903.0,13374.0,18.64,18677.0
3417,09/21/19 04:30:00 AM,10864.8,13339.3,18.53,18676.4
3418,09/21/19 04:45:00 AM,10843.7,13318.9,18.45,18682.7
3419,09/21/19 05:00:00 AM,10826.6,13313.8,18.42,18688.8
3420,09/21/19 05:15:00 AM,10849.7,13329.1,18.48,18684.3
3421,09/21/19 05:30:00 AM,10871.8,13363.8,18.61,18676.6
3422,09/21/19 05:45:00 AM,10871.8,13370.0,18.62,18681.1
3423,09/21/19 06:00:00 AM,10877.8,13371.0,18.63,18678.4
3424,09/21/19 06:15:00 AM,10891.9,13402.7,18.73,18679.4
3425,09/21/19 06:30:00 AM,10942.4,13467.2,18.98,18661.2
3426,09/21/19 06:45:00 AM,11040.7,13574.3,19.35,18650.2
3427,09/21/19 07:00:00 AM,11128.3,13687.0,19.78,18621.1
3428,09/21/19 07:15:00 AM,11266.7,13809.8,20.22,18601.4
3429,09/21/19 07:30:00 AM,11334.8,13861.0,20.39,18598.9
3430,09/21/19 07:45:00 AM,11413.6,13909.1,20.59,18579.6
3431,09/21/19 08:00:00 AM,11451.0,13938.5,20.71,18568.8
3432,09/21/19 08:15:00 AM,11467.7,13943.8,20.70,18580.3
3433,09/21/19 08:30:00 AM,11455.2,13937.5,20.65,18592.9
3434,09/21/19 08:45:00 AM,11430.2,13898.7,20.52,18595.7
3435,09/21/19 09:00:00 AM,11374.2,13850.5,20.32,18615.3
3436,09/21/19 09:15:00 AM,11361.7,13822.3,20.23,18615.5
3437,09/21/19 09:30:00 AM,11315.2,13765.0,20.04,18618.5
3438,09/21/19 09:45:00 AM,11285.3,13705.7,19.85,18618.8
3439,09/21/19 10:00:00 AM,11260.6,13674.6,19.74,18623.4
3440,09/21/19 10:15:00 AM,11239.0,13671.5,19.72,18627.9
3441,09/21/19 10:30:00 AM,11245.1,13669.4,19.74,18616.7
3442,09/21/19 10:45:00 AM,11285.3,13709.9,19.95,18582.9
3443,09/21/19 11:00:00 AM,11331.7,13732.7,20.10,18550.6
3444,09/21/19 11:15:00 AM,11385.6,13767.1,20.28,18521.6
3445,09/21/19 11:30:00 AM,11447.9,13836.9,20.58,18490.0
3446,09/21/19 11:45:00 AM,11530.3,13913.3,20.90,18459.1
3447,09/21/19 12:00:00 PM,11612.0,13991.1,21.22,18430.1
3448,09/21/19 12:15:00 PM,11699.4,14064.8,21.54,18395.9
3449,09/21/19 12:30:00 PM,11812.7,14152.6,21.92,18355.9
3450,09/21/19 12:45:00 PM,11904.3,14241.8,22.29,18322.0
3451,09/21/19 01:00:00 PM,12000.6,14335.7,22.64,18302.2
3452,09/21/19 01:15:00 PM,12091.1,14425.6,23.02,18265.5
3453,09/21/19 01:30:00 PM,12175.4,14501.9,23.34,18235.5
3454,09/21/19 01:45:00 PM,12225.4,14567.7,23.60,18216.1
3455,09/21/19 02:00:00 PM,12270.0,14609.8,23.83,18178.9
3456,09/21/19 02:15:00 PM,12260.2,14577.4,23.72,18181.6
3457,09/21/19 02:30:00 PM,12233.0,14563.4,23.71,18168.2
3458,09/21/19 02:45:00 PM,12260.2,14578.5,23.81,18148.2
3459,09/21/19 03:00:00 PM,12263.5,14580.7,23.87,18127.8
3460,09/21/19 03:15:00 PM,12253.7,14585.0,23.89,18125.6
3461,09/21/19 03:30:00 PM,12246.0,14589.3,23.91,18123.3
3462,09/21/19 03:45:00 PM,12215.6,14578.5,23.82,18145.1
3463,09/21/19 04:00:00 PM,12164.6,14545.0,23.72,18142.4
3464,09/21/19 04:15:00 PM,12110.5,14511.6,23.61,18143.8
3465,09/21/19 04:30:00 PM,12063.0,14483.6,23.51,18148.0
3466,09/21/19 04:45:00 PM,11957.8,14317.5,23.36,17998.1
3467,09/21/19 05:00:00 PM,11940.6,14332.5,23.26,18056.1
3468,09/21/19 05:15:00 PM,11920.3,14333.5,23.24,18065.4
3469,09/21/19 05:30:00 PM,11920.3,14354.9,23.24,18092.5
3470,09/21/19 05:45:00 PM,11917.1,14369.9,23.29,18092.0
3471,09/21/19 06:00:00 PM,11920.3,14383.8,23.31,18101.9
3472,09/21/19 06:15:00 PM,11922.4,14398.8,23.36,18101.4
3473,09/21/19 06:30:00 PM,11919.2,14401.0,23.38,18096.5
3474,09/21/19 06:45:00 PM,11939.6,14435.3,23.46,18108.5
3475,09/21/19 07:00:00 PM,11976.0,14508.4,23.70,18106.6
3476,09/21/19 07:15:00 PM,12045.8,14566.6,23.84,18124.9
3477,09/21/19 07:30:00 PM,12099.7,14616.3,23.89,18167.5
3478,09/21/19 07:45:00 PM,12167.8,14649.9,23.88,18213.3
3479,09/21/19 08:00:00 PM,12208.0,14660.7,23.84,18242.5
3480,09/21/19 08:15:00 PM,12228.6,14669.4,23.84,18253.5
3481,09/21/19 08:30:00 PM,12252.6,14686.8,23.89,18255.8
3482,09/21/19 08:45:00 PM,12284.2,14728.1,24.00,18264.3
3483,09/21/19 09:00:00 PM,12325.7,14769.4,24.13,18264.9
3484,09/21/19 09:15:00 PM,12362.9,14811.9,24.23,18278.6
3485,09/21/19 09:30:00 PM,12418.9,14846.9,24.31,18290.8
3486,09/21/19 09:45:00 PM,12475.0,14858.9,24.36,18286.3
3487,09/21/19 10:00:00 PM,12513.6,14873.1,24.40,18288.4
3488,09/21/19 10:15:00 PM,12534.6,14879.7,24.42,18288.9
3489,09/21/19 10:30:00 PM,12513.6,14870.9,24.41,18282.1
3490,09/21/19 10:45:00 PM,12502.6,14850.1,24.28,18307.3
3491,09/21/19 11:00:00 PM,12450.8,14791.2,24.05,18324.5
3492,09/21/19 11:15:00 PM,12383.7,14736.8,23.82,18347.4
3493,09/21/19 11:30:00 PM,12329.0,14683.5,23.63,18355.9
3494,09/21/19 11:45:00 PM,12308.2,14672.7,23.56,18370.3
3495,09/22/19 12:00:00 AM,12256.9,14634.7,23.40,18386.2
3496,09/22/19 12:15:00 AM,12191.7,14596.9,23.24,18402.3
3497,09/22/19 12:30:00 AM,12090.0,14522.4,22.97,18416.0
3498,09/22/19 12:45:00 AM,11992.1,14441.7,22.67,18433.9
3499,09/22/19 01:00:00 AM,11912.8,14376.3,22.40,18459.2
3500,09/22/19 01:15:00 AM,11816.9,14299.4,22.14,18465.7
3501,09/22/19 01:30:00 AM,11752.2,14241.8,21.91,18485.0
3502,09/22/19 01:45:00 AM,11677.2,14168.5,21.65,18496.0
3503,09/22/19 02:00:00 AM,11628.8,14125.1,21.49,18505.1
3504,09/22/19 02:15:00 AM,11583.7,14080.7,21.33,18512.9
3505,09/22/19 02:30:00 AM,11542.8,14047.9,21.21,18519.4
3506,09/22/19 02:45:00 AM,11497.9,14016.3,21.08,18531.7
3507,09/22/19 03:00:00 AM,11465.6,13985.8,20.95,18545.4
3508,09/22/19 03:15:00 AM,11431.2,13955.3,20.85,18546.7
3509,09/22/19 03:30:00 AM,11395.9,13927.0,20.76,18546.7
3510,09/22/19 03:45:00 AM,11364.8,13912.3,20.69,18556.4
3511,09/22/19 04:00:00 AM,11343.1,13896.6,20.63,18560.7
3512,09/22/19 04:15:00 AM,11315.2,13880.9,20.59,18556.6
3513,09/22/19 04:30:00 AM,11304.9,13864.1,20.52,18563.6
3514,09/22/19 04:45:00 AM,11283.2,13843.2,20.48,18552.5
3515,09/22/19 05:00:00 AM,11260.6,13828.6,20.42,18558.3
3516,09/22/19 05:15:00 AM,11239.0,13817.1,20.36,18568.2
3517,09/22/19 05:30:00 AM,11220.5,13802.5,20.31,18569.7
3518,09/22/19 05:45:00 AM,11205.1,13794.2,20.27,18575.5
3519,09/22/19 06:00:00 AM,11202.0,13785.8,20.25,18572.8
3520,09/22/19 06:15:00 AM,11186.6,13785.8,20.25,18573.0
3521,09/22/19 06:30:00 AM,11192.8,13794.2,20.28,18571.8
3522,09/22/19 06:45:00 AM,11194.8,13800.4,20.32,18563.6
3523,09/22/19 07:00:00 AM,11194.8,13812.9,20.36,18563.8
3524,09/22/19 07:15:00 AM,11222.5,13848.4,20.49,18557.1
3525,09/22/19 07:30:00 AM,11253.4,13884.0,20.64,18542.2
3526,09/22/19 07:45:00 AM,11296.6,13933.3,20.82,18533.1
3527,09/22/19 08:00:00 AM,11409.4,14076.4,21.38,18490.8
3528,09/22/19 08:15:00 AM,11494.8,14161.1,21.67,18482.8
3529,09/22/19 08:30:00 AM,11542.8,14215.2,21.88,18467.6
3530,09/22/19 08:45:00 AM,11613.0,14278.0,22.09,18463.7
3531,09/22/19 09:00:00 AM,11661.4,14325.0,22.25,18459.6
3532,09/22/19 09:15:00 AM,11706.8,14363.5,22.40,18448.6
3533,09/22/19 09:30:00 AM,11749.1,14417.0,22.55,18456.9
3534,09/22/19 09:45:00 AM,11827.6,14481.5,22.81,18434.8
3535,09/22/19 10:00:00 AM,11931.0,14580.7,23.15,18424.7
3536,09/22/19 10:15:00 AM,12041.5,14681.3,23.55,18392.4
3537,09/22/19 10:30:00 AM,12195.0,14825.0,24.05,18374.6
3538,09/22/19 10:45:00 AM,12198.2,14822.8,24.05,18372.0
3539,09/22/19 11:00:00 AM,12174.3,14777.0,23.88,18382.1
3540,09/22/19 11:15:00 AM,12153.8,14734.6,23.77,18372.9
3541,09/22/19 11:30:00 AM,12123.5,14674.8,23.61,18361.5
3542,09/22/19 11:45:00 AM,12136.4,14661.8,23.65,18329.6
3543,09/22/19 12:00:00 PM,12147.3,14666.2,23.70,18315.6
3544,09/22/19 12:15:00 PM,12191.7,14691.1,23.87,18280.1
3545,09/22/19 12:30:00 PM,12246.0,14745.5,24.13,18246.2
3546,09/22/19 12:45:00 PM,12290.7,14786.8,24.34,18215.8
3547,09/22/19 01:00:00 PM,12332.2,14842.5,24.60,18184.0
3548,09/22/19 01:15:00 PM,12377.1,14875.3,24.81,18143.5
3549,09/22/19 01:30:00 PM,12380.4,14885.1,24.93,18109.7
3550,09/22/19 01:45:00 PM,12405.7,14913.6,25.05,18098.8
3551,09/22/19 02:00:00 PM,12447.5,14932.3,25.20,18064.6
3552,09/22/19 02:15:00 PM,12457.4,14953.1,25.31,18048.2
3553,09/22/19 02:30:00 PM,12447.5,14943.2,25.38,18010.0
3554,09/22/19 02:45:00 PM,12468.4,14988.3,25.48,18026.8
3555,09/22/19 03:00:00 PM,12475.0,15003.7,25.58,18007.8
3556,09/22/19 03:15:00 PM,12450.8,14994.9,25.58,17997.4
3557,09/22/19 03:30:00 PM,12444.2,14985.0,25.56,17993.2
3558,09/22/19 03:45:00 PM,12429.9,14988.3,25.57,17993.6
3559,09/22/19 04:00:00 PM,12388.1,14972.9,25.57,17975.3
3560,09/22/19 04:15:00 PM,12373.9,14966.3,25.52,17986.3
3561,09/22/19 04:30:00 PM,12356.3,14949.8,25.47,17985.4
3562,09/22/19 04:45:00 PM,12308.2,14912.5,25.31,18001.0
3563,09/22/19 05:00:00 PM,12273.3,14897.2,25.25,18005.3
3564,09/22/19 05:15:00 PM,12260.2,14898.3,25.26,18003.0
3565,09/22/19 05:30:00 PM,12239.5,14893.9,25.22,18013.0
3566,09/22/19 05:45:00 PM,12273.3,14934.5,25.34,18016.9
3567,09/22/19 06:00:00 PM,12322.4,14970.7,25.43,18026.7
3568,09/22/19 06:15:00 PM,12349.8,14997.1,25.50,18032.3
3569,09/22/19 06:30:00 PM,12440.9,15062.0,25.61,18068.9
3570,09/22/19 06:45:00 PM,12577.8,15140.5,25.64,18151.9
3571,09/22/19 07:00:00 PM,12739.3,15174.8,25.64,18193.2
3572,09/22/19 07:15:00 PM,12843.6,15202.5,25.63,18230.4
3573,09/22/19 07:30:00 PM,12905.6,15221.4,25.66,18241.8
3574,09/22/19 07:45:00 PM,12931.6,15222.5,25.64,18250.9
3575,09/22/19 08:00:00 PM,12920.3,15232.5,25.70,18240.2
3576,09/22/19 08:15:00 PM,12947.4,15274.8,25.83,18241.6
3577,09/22/19 08:30:00 PM,12988.2,15328.2,25.99,18244.8
3578,09/22/19 08:45:00 PM,13050.7,15374.0,26.11,18254.0
3579,09/22/19 09:00:00 PM,13147.7,15427.7,26.22,18276.3
3580,09/22/19 09:15:00 PM,13227.9,15486.0,26.33,18303.9
3581,09/22/19 09:30:00 PM,13295.8,15515.2,26.38,18319.6
3582,09/22/19 09:45:00 PM,13280.8,15527.6,26.39,18330.7
3583,09/22/19 10:00:00 PM,13277.4,15526.4,26.39,18329.4
