"Plot Title: FW_cond_08.09.2019"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20625411, SEN S/N: 20625411)","Full Range, μS/cm (LGR S/N: 20625411, SEN S/N: 20625411)","Temp, °C (LGR S/N: 20625411, SEN S/N: 20625411)","Specific Conductance, μS/cm (LGR S/N: 20625411)"
3661,09/16/19 01:30:00 PM,2977.1,12011.0,26.99,11660.8
3662,09/16/19 01:45:00 PM,2974.2,12089.1,27.55,11603.5
3663,09/16/19 02:00:00 PM,2975.8,12047.6,27.25,11634.4
3664,09/16/19 02:15:00 PM,2974.3,12075.2,27.53,11594.8
3665,09/16/19 02:30:00 PM,2971.1,12152.1,28.15,11523.4
3666,09/16/19 02:45:00 PM,2967.9,12234.5,28.75,11463.0
3667,09/16/19 03:00:00 PM,2966.4,12304.6,29.05,11460.0
3668,09/16/19 03:15:00 PM,2965.2,12344.0,29.28,11444.4
3669,09/16/19 03:30:00 PM,2964.7,12372.3,29.37,11450.2
3670,09/16/19 03:45:00 PM,2963.2,12442.8,29.66,11449.8
3671,09/16/19 04:00:00 PM,2962.8,12468.6,29.74,11455.4
3672,09/16/19 04:15:00 PM,2962.2,12537.4,29.84,11496.0
3673,09/16/19 04:30:00 PM,2962.0,12548.3,29.90,11492.4
3674,09/16/19 04:45:00 PM,2962.0,12583.3,29.90,11524.5
3675,09/16/19 05:00:00 PM,2961.7,12646.3,29.95,11570.8
3676,09/16/19 05:15:00 PM,2961.7,12671.5,29.95,11593.8
3677,09/16/19 05:30:00 PM,2961.6,12716.1,29.96,11632.3
3678,09/16/19 05:45:00 PM,2961.6,12744.7,29.96,11658.4
3679,09/16/19 06:00:00 PM,2961.6,12809.7,29.96,11717.8
3680,09/16/19 06:15:00 PM,2961.6,12839.1,29.96,11744.7
3681,09/16/19 06:30:00 PM,2961.7,12851.6,29.95,11758.4
3682,09/16/19 06:45:00 PM,2961.9,12832.5,29.91,11750.1
3683,09/16/19 07:00:00 PM,2962.0,12877.3,29.88,11798.0
3684,09/16/19 07:15:00 PM,2962.3,12858.4,29.83,11792.2
3685,09/16/19 07:30:00 PM,2963.0,12871.8,29.70,11834.7
3686,09/16/19 07:45:00 PM,2963.4,12851.5,29.62,11834.6
3687,09/16/19 08:00:00 PM,2963.7,12860.5,29.56,11856.9
3688,09/16/19 08:15:00 PM,2964.2,12848.7,29.46,11869.3
3689,09/16/19 08:30:00 PM,2964.6,12831.6,29.38,11872.2
3690,09/16/19 08:45:00 PM,2965.1,12825.7,29.29,11887.9
3691,09/16/19 09:00:00 PM,2965.6,12789.1,29.20,11875.0
3692,09/16/19 09:15:00 PM,2966.2,12769.0,29.08,11884.6
3693,09/16/19 09:30:00 PM,2966.8,12763.6,28.96,11907.9
3694,09/16/19 09:45:00 PM,2967.7,12730.6,28.79,11917.3
3695,09/16/19 10:00:00 PM,2968.6,12700.6,28.63,11927.2
3696,09/16/19 10:15:00 PM,2969.1,12674.1,28.53,11926.1
3697,09/16/19 10:30:00 PM,2969.6,12634.4,28.42,11914.9
3698,09/16/19 10:45:00 PM,2970.2,12590.5,28.32,11897.2
3699,09/16/19 11:00:00 PM,2971.0,12576.8,28.17,11920.1
3700,09/16/19 11:15:00 PM,2971.6,12529.3,28.04,11906.2
3701,09/16/19 11:30:00 PM,2972.2,12495.1,27.93,11900.0
3702,09/16/19 11:45:00 PM,2972.5,12449.7,27.87,11871.1
3703,09/17/19 12:00:00 AM,2973.2,12413.2,27.74,11867.4
3704,09/17/19 12:15:00 AM,2973.9,12370.0,27.60,11859.6
3705,09/17/19 12:30:00 AM,2974.8,12333.2,27.43,11865.1
3706,09/17/19 12:45:00 AM,2975.4,12294.7,27.33,11852.1
3707,09/17/19 01:00:00 AM,2975.6,12278.5,27.28,11848.5
3708,09/17/19 01:15:00 AM,2976.0,12260.4,27.20,11850.3
3709,09/17/19 01:30:00 AM,2976.8,12235.0,27.05,11862.0
3710,09/17/19 01:45:00 AM,2977.4,12204.4,26.93,11861.4
3711,09/17/19 02:00:00 AM,2977.7,12181.7,26.88,11851.4
3712,09/17/19 02:15:00 AM,2978.0,12169.9,26.83,11852.0
3713,09/17/19 02:30:00 AM,2977.7,12169.6,26.88,11839.6
3714,09/17/19 02:45:00 AM,2977.1,12186.9,27.00,11827.3
3715,09/17/19 03:00:00 AM,2976.8,12205.3,27.05,11833.0
3716,09/17/19 03:15:00 AM,2976.9,12219.5,27.04,11849.2
3717,09/17/19 03:30:00 AM,2976.9,12233.1,27.02,11867.2
3718,09/17/19 03:45:00 AM,2977.3,12249.4,26.96,11897.5
3719,09/17/19 04:00:00 AM,2977.4,12279.7,26.93,11934.2
3720,09/17/19 04:15:00 AM,2977.6,12283.8,26.91,11943.1
3721,09/17/19 04:30:00 AM,2977.7,12308.7,26.88,11974.6
3722,09/17/19 04:45:00 AM,2977.5,12369.9,26.92,12024.3
3723,09/17/19 05:00:00 AM,2977.1,12389.0,26.99,12025.6
3724,09/17/19 05:15:00 AM,2977.1,12422.9,26.99,12058.4
3725,09/17/19 05:30:00 AM,2977.3,12406.7,26.96,12050.1
3726,09/17/19 05:45:00 AM,2977.5,12422.9,26.92,12075.6
3727,09/17/19 06:00:00 AM,2977.4,12456.1,26.93,12105.4
3728,09/17/19 06:15:00 AM,2977.3,12482.9,26.96,12124.0
3729,09/17/19 06:30:00 AM,2977.4,12500.5,26.95,12143.5
3730,09/17/19 06:45:00 AM,2977.6,12475.4,26.89,12134.0
3731,09/17/19 07:00:00 AM,2977.8,12541.5,26.85,12208.2
3732,09/17/19 07:15:00 AM,2978.0,12556.4,26.83,12227.7
3733,09/17/19 07:30:00 AM,2978.2,12564.6,26.79,12245.7
3734,09/17/19 07:45:00 AM,2978.3,12518.2,26.76,12207.9
3735,09/17/19 08:00:00 AM,2978.6,12506.1,26.71,12208.6
3736,09/17/19 08:15:00 AM,2978.7,12534.0,26.68,12243.4
3737,09/17/19 08:30:00 AM,2978.9,12520.4,26.64,12240.1
3738,09/17/19 08:45:00 AM,2979.4,12517.4,26.56,12257.3
3739,09/17/19 09:00:00 AM,2979.8,12493.0,26.47,12256.1
3740,09/17/19 09:15:00 AM,2980.3,12475.1,26.39,12258.7
3741,09/17/19 09:30:00 AM,2981.1,12440.1,26.23,12264.7
3742,09/17/19 09:45:00 AM,2981.1,12430.2,26.23,12254.9
3743,09/17/19 10:00:00 AM,2980.8,12433.6,26.29,12243.0
3744,09/17/19 10:15:00 AM,2980.6,12427.9,26.33,12227.3
3745,09/17/19 10:30:00 AM,2980.7,12385.8,26.30,12193.4
3746,09/17/19 10:45:00 AM,2980.8,12361.4,26.29,12171.8
3747,09/17/19 11:00:00 AM,2980.2,12355.0,26.41,12135.4
3748,09/17/19 11:15:00 AM,2980.3,12321.2,26.38,12109.6
3749,09/17/19 11:30:00 AM,2980.3,12296.7,26.38,12085.5
3750,09/17/19 11:45:00 AM,2980.5,12261.8,26.35,12058.7
3751,09/17/19 12:00:00 PM,2980.5,12233.2,26.35,12030.5
3752,09/17/19 12:15:00 PM,2980.2,12210.5,26.41,11993.3
3753,09/17/19 12:30:00 PM,2979.4,12199.3,26.56,11945.3
3754,09/17/19 12:45:00 PM,2978.7,12187.5,26.68,11904.3
3755,09/17/19 01:00:00 PM,2978.3,12162.4,26.77,11857.8
3756,09/17/19 01:15:00 PM,2977.9,12148.6,26.84,11827.3
3757,09/17/19 01:30:00 PM,2976.3,12156.7,27.14,11762.8
3758,09/17/19 01:45:00 PM,2974.1,12192.6,27.58,11692.4
3759,09/17/19 02:00:00 PM,2973.3,12213.1,27.72,11678.8
3760,09/17/19 02:15:00 PM,2973.2,12198.9,27.74,11660.5
3761,09/17/19 02:30:00 PM,2972.1,12174.8,27.95,11588.2
3762,09/17/19 02:45:00 PM,2971.1,12199.1,28.15,11564.6
3763,09/17/19 03:00:00 PM,2969.0,12254.6,28.54,11526.7
3764,09/17/19 03:15:00 PM,2967.0,12320.3,28.92,11501.0
3765,09/17/19 03:30:00 PM,2966.1,12373.0,29.09,11511.2
3766,09/17/19 03:45:00 PM,2965.3,12404.5,29.25,11504.0
3767,09/17/19 04:00:00 PM,2964.8,12441.5,29.36,11513.2
3768,09/17/19 04:15:00 PM,2964.8,12479.2,29.36,11548.0
3769,09/17/19 04:30:00 PM,2965.1,12495.7,29.30,11577.0
3770,09/17/19 04:45:00 PM,2965.3,12302.3,29.25,11409.0
3771,09/17/19 05:00:00 PM,2965.5,12286.3,29.23,11398.7
3772,09/17/19 05:15:00 PM,2965.1,12244.9,29.30,11344.5
3773,09/17/19 05:30:00 PM,2964.6,12288.4,29.38,11366.8
3774,09/17/19 05:45:00 PM,2964.2,12376.8,29.46,11430.5
3775,09/17/19 06:00:00 PM,2964.0,12401.3,29.50,11444.0
3776,09/17/19 06:15:00 PM,2963.9,12418.0,29.53,11452.6
3777,09/17/19 06:30:00 PM,2963.9,12439.0,29.53,11472.0
3778,09/17/19 06:45:00 PM,2963.9,12474.9,29.53,11505.0
3779,09/17/19 07:00:00 PM,2964.0,12492.7,29.50,11528.2
3780,09/17/19 07:15:00 PM,2964.4,12559.5,29.42,11608.1
3781,09/17/19 07:30:00 PM,2964.9,12584.3,29.33,11651.7
3782,09/17/19 07:45:00 PM,2965.3,12608.7,29.27,11688.2
3783,09/17/19 08:00:00 PM,2965.5,12604.0,29.21,11697.6
3784,09/17/19 08:15:00 PM,2965.9,12584.6,29.15,11693.5
3785,09/17/19 08:30:00 PM,2966.4,12590.7,29.05,11722.4
3786,09/17/19 08:45:00 PM,2967.0,12557.4,28.92,11721.6
3787,09/17/19 09:00:00 PM,2967.5,12521.7,28.83,11709.1
3788,09/17/19 09:15:00 PM,2967.7,12562.7,28.80,11754.5
3789,09/17/19 09:30:00 PM,2968.5,12561.3,28.65,11788.3
3790,09/17/19 09:45:00 PM,2969.0,12561.3,28.54,11814.2
3791,09/17/19 10:00:00 PM,2969.4,12558.1,28.47,11827.7
3792,09/17/19 10:15:00 PM,2969.4,12548.1,28.47,11818.3
3793,09/17/19 10:30:00 PM,2969.8,12513.4,28.40,11802.1
3794,09/17/19 10:45:00 PM,2970.8,12513.9,28.20,11850.0
3795,09/17/19 11:00:00 PM,2972.1,12477.2,27.96,11872.4
3796,09/17/19 11:15:00 PM,2972.7,12450.2,27.84,11875.4
3797,09/17/19 11:30:00 PM,2973.5,12418.5,27.68,11883.5
3798,09/17/19 11:45:00 PM,2974.3,12389.6,27.54,11889.5
3799,09/18/19 12:00:00 AM,2975.2,12354.6,27.37,11896.9
3800,09/18/19 12:15:00 AM,2976.2,12314.0,27.17,11906.2
3801,09/18/19 12:30:00 AM,2977.1,12260.5,26.99,11898.1
3802,09/18/19 12:45:00 AM,2978.0,12235.5,26.81,11917.6
3803,09/18/19 01:00:00 AM,2978.7,12212.3,26.68,11926.7
3804,09/18/19 01:15:00 AM,2979.5,12195.5,26.54,11944.6
3805,09/18/19 01:30:00 AM,2980.2,12175.4,26.41,11956.9
3806,09/18/19 01:45:00 AM,2980.7,12150.5,26.31,11957.1
3807,09/18/19 02:00:00 AM,2981.2,12127.4,26.22,11956.5
3808,09/18/19 02:15:00 AM,2981.4,12113.0,26.18,11952.2
3809,09/18/19 02:30:00 AM,2981.7,12090.8,26.12,11945.1
3810,09/18/19 02:45:00 AM,2982.1,11634.1,26.04,11512.9
3811,09/18/19 03:00:00 AM,2982.4,12050.5,25.98,11939.8
3812,09/18/19 03:15:00 AM,2982.7,12039.1,25.92,11943.3
3813,09/18/19 03:30:00 AM,2983.2,12024.6,25.83,11951.3
3814,09/18/19 03:45:00 AM,2983.2,12023.4,25.83,11950.0
3815,09/18/19 04:00:00 AM,2982.9,12059.5,25.88,11973.4
3816,09/18/19 04:15:00 AM,2983.3,12020.6,25.81,11952.2
3817,09/18/19 04:30:00 AM,2983.4,12101.8,25.79,12037.9
3818,09/18/19 04:45:00 AM,2982.8,12146.6,25.90,12054.8
3819,09/18/19 05:00:00 AM,2982.6,12174.9,25.94,12072.8
3820,09/18/19 05:15:00 AM,2982.8,12171.3,25.90,12079.2
3821,09/18/19 05:30:00 AM,2983.1,12171.0,25.85,12091.4
3822,09/18/19 05:45:00 AM,2983.6,12215.2,25.75,12160.6
3823,09/18/19 06:00:00 AM,2984.5,12223.6,25.58,12212.2
3824,09/18/19 06:15:00 AM,2985.4,12226.6,25.40,12261.2
3825,09/18/19 06:30:00 AM,2986.1,12284.1,25.29,12347.2
3826,09/18/19 06:45:00 AM,2986.5,12299.6,25.21,12383.5
3827,09/18/19 07:00:00 AM,2987.0,12303.6,25.11,12413.6
3828,09/18/19 07:15:00 AM,2987.3,12300.5,25.05,12426.1
3829,09/18/19 07:30:00 AM,2987.8,12285.0,24.96,12434.0
3830,09/18/19 07:45:00 AM,2987.9,12278.7,24.93,12435.4
3831,09/18/19 08:00:00 AM,2988.1,12284.7,24.90,12449.3
3832,09/18/19 08:15:00 AM,2988.2,12279.6,24.88,12449.4
3833,09/18/19 08:30:00 AM,2988.6,12287.8,24.80,12478.7
3834,09/18/19 08:45:00 AM,2988.8,12283.9,24.77,12482.6
3835,09/18/19 09:00:00 AM,2988.6,12282.3,24.80,12473.0
3836,09/18/19 09:15:00 AM,2988.5,12284.2,24.82,12469.7
3837,09/18/19 09:30:00 AM,2988.6,12274.9,24.80,12465.4
3838,09/18/19 09:45:00 AM,2988.8,12267.1,24.76,12468.0
3839,09/18/19 10:00:00 AM,2989.2,12249.9,24.69,12469.0
3840,09/18/19 10:15:00 AM,2989.5,12230.4,24.63,12464.9
3841,09/18/19 10:30:00 AM,2990.1,12206.7,24.52,12469.7
3842,09/18/19 10:45:00 AM,2990.2,12191.4,24.49,12462.0
3843,09/18/19 11:00:00 AM,2990.5,12053.2,24.44,12333.8
3844,09/18/19 11:15:00 AM,2991.2,12138.3,24.31,12455.2
3845,09/18/19 11:30:00 AM,2991.7,12102.8,24.20,12447.9
3846,09/18/19 11:45:00 AM,2991.7,12087.8,24.20,12432.4
3847,09/18/19 12:00:00 PM,2992.1,12055.4,24.14,12414.9
3848,09/18/19 12:15:00 PM,2992.5,12018.5,24.06,12398.0
3849,09/18/19 12:30:00 PM,2992.4,12007.3,24.09,12378.5
3850,09/18/19 12:45:00 PM,2992.4,11984.3,24.07,12360.1
3851,09/18/19 01:00:00 PM,2991.7,11986.3,24.20,12327.8
3852,09/18/19 01:15:00 PM,2991.3,11980.8,24.28,12301.2
3853,09/18/19 01:30:00 PM,2990.4,11980.7,24.47,12251.4
3854,09/18/19 01:45:00 PM,2989.5,11978.1,24.63,12207.2
3855,09/18/19 02:00:00 PM,2989.2,11966.3,24.69,12179.7
3856,09/18/19 02:15:00 PM,2988.6,11959.2,24.80,12144.2
3857,09/18/19 02:30:00 PM,2988.1,11955.1,24.90,12114.4
3858,09/18/19 02:45:00 PM,2986.0,12007.2,25.30,12065.2
3859,09/18/19 03:00:00 PM,2982.6,12088.9,25.94,11986.1
3860,09/18/19 03:15:00 PM,2980.1,12131.2,26.42,11909.1
3861,09/18/19 03:30:00 PM,2978.3,12175.7,26.77,11867.0
3862,09/18/19 03:45:00 PM,2977.0,11909.5,27.01,11550.6
3863,09/18/19 04:00:00 PM,2977.1,12197.8,27.00,11832.6
3864,09/18/19 04:15:00 PM,2976.7,12225.7,27.06,11845.1
3865,09/18/19 04:30:00 PM,2976.3,12248.6,27.14,11847.9
3866,09/18/19 04:45:00 PM,2976.0,12239.0,27.21,11821.7
3867,09/18/19 05:00:00 PM,2975.4,12290.6,27.31,11847.3
3868,09/18/19 05:15:00 PM,2974.9,12300.6,27.41,11832.8
3869,09/18/19 05:30:00 PM,2974.5,12359.8,27.49,11870.4
3870,09/18/19 05:45:00 PM,2974.4,12380.9,27.51,11885.8
3871,09/18/19 06:00:00 PM,2974.5,12403.5,27.49,11912.3
3872,09/18/19 06:15:00 PM,2974.7,12444.1,27.46,11958.6
3873,09/18/19 06:30:00 PM,2974.7,12451.8,27.45,11968.4
3874,09/18/19 06:45:00 PM,2974.7,12480.7,27.46,11993.7
3875,09/18/19 07:00:00 PM,2974.6,12552.7,27.47,12060.4
3876,09/18/19 07:15:00 PM,2974.7,12597.1,27.45,12107.9
3877,09/18/19 07:30:00 PM,2975.0,12529.2,27.39,12057.3
3878,09/18/19 07:45:00 PM,2975.4,12620.2,27.31,12164.6
3879,09/18/19 08:00:00 PM,2975.7,12596.1,27.26,12153.7
3880,09/18/19 08:15:00 PM,2976.0,12599.5,27.21,12169.4
3881,09/18/19 08:30:00 PM,2976.6,12302.5,27.09,11911.6
3882,09/18/19 08:45:00 PM,2977.7,12268.4,26.88,11929.7
3883,09/18/19 09:00:00 PM,2978.3,12439.7,26.77,12123.5
3884,09/18/19 09:15:00 PM,2978.7,12508.4,26.68,12213.0
3885,09/18/19 09:30:00 PM,2979.2,12414.6,26.59,12143.8
3886,09/18/19 09:45:00 PM,2979.5,12424.2,26.54,12165.7
3887,09/18/19 10:00:00 PM,2979.6,12609.0,26.52,12351.7
3888,09/18/19 10:15:00 PM,2980.0,12308.4,26.45,12074.6
3889,09/18/19 10:30:00 PM,2980.3,12322.4,26.38,12105.7
3890,09/18/19 10:45:00 PM,2980.6,12300.7,26.33,12096.8
3891,09/18/19 11:00:00 PM,2980.7,12572.9,26.30,12372.2
3892,09/18/19 11:15:00 PM,2980.9,12559.2,26.26,12368.9
3893,09/18/19 11:30:00 PM,2981.5,12270.1,26.16,12109.1
3894,09/18/19 11:45:00 PM,2982.3,12234.9,26.01,12112.0
3895,09/19/19 12:00:00 AM,2983.0,12455.4,25.87,12366.1
3896,09/19/19 12:15:00 AM,2983.6,12206.1,25.75,12148.9
3897,09/19/19 12:30:00 AM,2984.2,12400.0,25.64,12370.1
3898,09/19/19 12:45:00 AM,2984.6,12346.0,25.56,12336.8
3899,09/19/19 01:00:00 AM,2985.0,12122.9,25.50,12129.1
3900,09/19/19 01:15:00 AM,2985.6,12094.5,25.36,12136.1
3901,09/19/19 01:30:00 AM,2985.9,12321.6,25.31,12376.9
3902,09/19/19 01:45:00 AM,2986.9,12299.1,25.13,12401.1
3903,09/19/19 02:00:00 AM,2987.4,12275.3,25.02,12405.7
3904,09/19/19 02:15:00 AM,2987.9,12252.3,24.94,12403.3
3905,09/19/19 02:30:00 AM,2988.5,12230.6,24.82,12412.7
3906,09/19/19 02:45:00 AM,2989.3,12209.0,24.67,12430.1
3907,09/19/19 03:00:00 AM,2989.7,12188.0,24.59,12429.7
3908,09/19/19 03:15:00 AM,2989.6,12185.7,24.61,12422.1
3909,09/19/19 03:30:00 AM,2989.7,12176.5,24.59,12417.9
3910,09/19/19 03:45:00 AM,2989.7,12170.8,24.60,12409.4
3911,09/19/19 04:00:00 AM,2989.7,12171.4,24.60,12410.0
3912,09/19/19 04:15:00 AM,2989.8,12159.8,24.57,12406.0
3913,09/19/19 04:30:00 AM,2989.9,12159.6,24.55,12411.1
3914,09/19/19 04:45:00 AM,2990.0,12151.4,24.53,12407.9
3915,09/19/19 05:00:00 AM,2990.4,12154.3,24.47,12426.6
3916,09/19/19 05:15:00 AM,2990.5,12174.7,24.44,12455.4
3917,09/19/19 05:30:00 AM,2990.8,12186.5,24.39,12480.7
3918,09/19/19 05:45:00 AM,2991.3,12201.1,24.28,12524.9
3919,09/19/19 06:00:00 AM,2991.7,12192.1,24.20,12537.0
3920,09/19/19 06:15:00 AM,2992.6,12185.2,24.05,12570.0
3921,09/19/19 06:30:00 AM,2992.8,11917.5,23.99,12309.6
3922,09/19/19 06:45:00 AM,2993.3,12311.2,23.92,12735.3
3923,09/19/19 07:00:00 AM,2993.9,12291.8,23.80,12747.9
3924,09/19/19 07:15:00 AM,2994.2,12288.7,23.73,12763.8
3925,09/19/19 07:30:00 AM,2994.6,12289.8,23.66,12784.1
3926,09/19/19 07:45:00 AM,2994.7,12294.4,23.65,12791.6
3927,09/19/19 08:00:00 AM,2994.7,12305.6,23.64,12806.0
3928,09/19/19 08:15:00 AM,2995.0,12301.0,23.59,12814.9
3929,09/19/19 08:30:00 AM,2995.2,12296.8,23.55,12821.5
3930,09/19/19 08:45:00 AM,2995.2,12305.4,23.55,12830.5
3931,09/19/19 09:00:00 AM,2995.5,12299.6,23.49,12841.0
3932,09/19/19 09:15:00 AM,2995.8,12287.6,23.44,12842.2
3933,09/19/19 09:30:00 AM,2995.8,12284.6,23.44,12839.1
3934,09/19/19 09:45:00 AM,2995.8,12281.5,23.44,12835.8
3935,09/19/19 10:00:00 AM,2995.6,12289.4,23.48,12832.9
3936,09/19/19 10:15:00 AM,2995.6,12278.0,23.47,12823.7
3937,09/19/19 10:30:00 AM,2995.6,12265.8,23.47,12811.0
3938,09/19/19 10:45:00 AM,2995.7,12255.0,23.45,12805.2
3939,09/19/19 11:00:00 AM,2995.8,12240.6,23.44,12792.8
3940,09/19/19 11:15:00 AM,2995.8,12231.1,23.43,12785.6
3941,09/19/19 11:30:00 AM,2995.3,12236.0,23.53,12763.2
3942,09/19/19 11:45:00 AM,2996.0,12201.1,23.40,12762.4
3943,09/19/19 12:00:00 PM,2996.2,12177.6,23.36,12748.8
3944,09/19/19 12:15:00 PM,2996.5,12159.1,23.31,12743.2
3945,09/19/19 12:30:00 PM,2996.1,12147.7,23.37,12714.7
3946,09/19/19 12:45:00 PM,2996.1,12139.3,23.37,12705.9
3947,09/19/19 01:00:00 PM,2996.4,12113.6,23.32,12692.6
3948,09/19/19 01:15:00 PM,2996.7,12093.7,23.26,12688.2
3949,09/19/19 01:30:00 PM,2996.3,12086.9,23.34,12659.1
3950,09/19/19 01:45:00 PM,2996.9,12060.5,23.23,12661.5
3951,09/19/19 02:00:00 PM,2998.1,12010.1,22.99,12674.3
3952,09/19/19 02:15:00 PM,2997.6,12007.4,23.08,12646.7
3953,09/19/19 02:30:00 PM,2996.5,12022.9,23.30,12602.8
3954,09/19/19 02:45:00 PM,2995.1,12049.4,23.57,12557.2
3955,09/19/19 03:00:00 PM,2994.0,12067.0,23.77,12521.6
3956,09/19/19 03:15:00 PM,2994.4,12038.8,23.70,12511.1
3957,09/19/19 03:30:00 PM,2993.8,12031.6,23.81,12474.1
3958,09/19/19 03:45:00 PM,2992.4,12067.6,24.09,12436.6
3959,09/19/19 04:00:00 PM,2990.0,12115.9,24.53,12370.0
3960,09/19/19 04:15:00 PM,2987.2,12185.6,25.07,12300.0
3961,09/19/19 04:30:00 PM,2985.3,12226.2,25.43,12248.1
3962,09/19/19 04:45:00 PM,2984.1,12259.4,25.65,12225.0
3963,09/19/19 05:00:00 PM,2984.3,12258.0,25.63,12228.6
3964,09/19/19 05:15:00 PM,2984.3,12273.8,25.63,12244.4
3965,09/19/19 05:30:00 PM,2983.7,12295.2,25.73,12240.1
3966,09/19/19 05:45:00 PM,2983.3,12339.1,25.81,12263.3
3967,09/19/19 06:00:00 PM,2982.9,12369.9,25.88,12276.0
3968,09/19/19 06:15:00 PM,2982.7,12362.8,25.93,12256.2
3969,09/19/19 06:30:00 PM,2982.5,12399.9,25.96,12285.3
3970,09/19/19 06:45:00 PM,2982.7,11938.2,25.92,11837.7
3971,09/19/19 07:00:00 PM,2982.9,12183.7,25.89,12088.6
3972,09/19/19 07:15:00 PM,2983.3,11963.6,25.81,11889.9
3973,09/19/19 07:30:00 PM,2983.7,11766.1,25.73,11713.1
3974,09/19/19 07:45:00 PM,2984.2,11521.0,25.64,11490.6
3975,09/19/19 08:00:00 PM,2985.0,11479.5,25.50,11482.7
3976,09/19/19 08:15:00 PM,2985.9,12125.8,25.33,12172.4
3977,09/19/19 08:30:00 PM,2986.5,12437.5,25.21,12516.7
3978,09/19/19 08:45:00 PM,2987.0,12446.6,25.11,12552.2
3979,09/19/19 09:00:00 PM,2987.2,12439.8,25.07,12555.9
3980,09/19/19 09:15:00 PM,2987.2,12433.0,25.07,12549.0
3981,09/19/19 09:30:00 PM,2987.4,12449.5,25.02,12578.8
3982,09/19/19 09:45:00 PM,2987.9,12434.8,24.94,12585.1
3983,09/19/19 10:00:00 PM,2988.1,12405.4,24.89,12568.6
3984,09/19/19 10:15:00 PM,2988.5,12445.6,24.82,12627.9
3985,09/19/19 10:30:00 PM,2988.9,12435.2,24.75,12636.0
3986,09/19/19 10:45:00 PM,2989.0,12435.7,24.72,12644.5
3987,09/19/19 11:00:00 PM,2989.3,12422.4,24.67,12644.3
3988,09/19/19 11:15:00 PM,2989.7,12412.0,24.59,12655.1
3989,09/19/19 11:30:00 PM,2990.4,12385.1,24.47,12659.8
3990,09/19/19 11:45:00 PM,2991.1,12356.8,24.32,12671.2
3991,09/20/19 12:00:00 AM,2991.3,12340.3,24.28,12665.0
3992,09/20/19 12:15:00 AM,2991.9,12308.0,24.17,12661.5
3993,09/20/19 12:30:00 AM,2992.8,12279.2,23.99,12680.4
3994,09/20/19 12:45:00 AM,2994.0,12238.3,23.78,12695.2
3995,09/20/19 01:00:00 AM,2995.2,12192.6,23.55,12710.4
3996,09/20/19 01:15:00 AM,2996.6,12140.8,23.28,12730.3
3997,09/20/19 01:30:00 AM,2998.3,12078.8,22.97,12750.6
3998,09/20/19 01:45:00 AM,2999.2,12034.5,22.78,12756.4
3999,09/20/19 02:00:00 AM,2999.6,12006.4,22.72,12743.2
4000,09/20/19 02:15:00 AM,3000.4,11971.5,22.56,12750.6
4001,09/20/19 02:30:00 AM,3002.4,11893.7,22.18,12773.6
4002,09/20/19 02:45:00 AM,3003.9,11824.6,21.90,12777.9
4003,09/20/19 03:00:00 AM,3004.4,11789.2,21.81,12765.0
4004,09/20/19 03:15:00 AM,3004.6,11760.1,21.77,12744.7
4005,09/20/19 03:30:00 AM,3004.8,11739.1,21.73,12733.2
4006,09/20/19 03:45:00 AM,3005.2,11707.8,21.65,12721.7
4007,09/20/19 04:00:00 AM,3005.8,11667.8,21.54,12709.2
4008,09/20/19 04:15:00 AM,3006.3,11632.3,21.45,12695.8
4009,09/20/19 04:30:00 AM,3006.8,11598.8,21.35,12687.4
4010,09/20/19 04:45:00 AM,3007.1,11583.5,21.29,12687.6
4011,09/20/19 05:00:00 AM,3006.8,11579.8,21.35,12666.6
4012,09/20/19 05:15:00 AM,3006.6,11575.0,21.40,12647.2
4013,09/20/19 05:30:00 AM,3006.9,11545.7,21.33,12634.8
4014,09/20/19 05:45:00 AM,3007.2,11528.8,21.28,12630.3
4015,09/20/19 06:00:00 AM,3007.3,11519.2,21.27,12622.6
4016,09/20/19 06:15:00 AM,3007.5,11505.2,21.21,12624.1
4017,09/20/19 06:30:00 AM,3007.5,11495.0,21.21,12612.9
4018,09/20/19 06:45:00 AM,3007.3,11503.3,21.27,12605.1
4019,09/20/19 07:00:00 AM,3007.3,11501.6,21.27,12603.2
4020,09/20/19 07:15:00 AM,3007.3,11506.9,21.25,12614.5
4021,09/20/19 07:30:00 AM,3007.5,11496.7,21.21,12614.6
4022,09/20/19 07:45:00 AM,3008.2,11477.4,21.10,12624.3
4023,09/20/19 08:00:00 AM,3008.6,11462.7,21.02,12630.7
4024,09/20/19 08:15:00 AM,3008.7,11457.3,21.00,12630.4
4025,09/20/19 08:30:00 AM,3008.2,11468.9,21.10,12614.9
4026,09/20/19 08:45:00 AM,3008.4,11461.0,21.06,12617.4
4027,09/20/19 09:00:00 AM,3008.5,11453.5,21.03,12617.6
4028,09/20/19 09:15:00 AM,3008.7,11445.0,20.99,12619.5
4029,09/20/19 09:30:00 AM,3008.9,11435.7,20.96,12617.7
4030,09/20/19 09:45:00 AM,3008.7,11436.3,21.00,12607.0
4031,09/20/19 10:00:00 AM,3009.0,11422.6,20.94,12608.8
4032,09/20/19 10:15:00 AM,3009.5,11399.6,20.84,12611.6
4033,09/20/19 10:30:00 AM,3011.0,11341.3,20.57,12623.5
