"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2019/09/01","05:48","-0.105","-","-0.045"
"2019/09/01","05:54","-0.1","-","-0.039"
"2019/09/01","06:00","-0.094","-","-0.033"
"2019/09/01","06:06","-0.089","-","-0.025"
"2019/09/01","06:12","-0.082","-","-0.016"
"2019/09/01","06:18","-0.076","-","-0.008"
"2019/09/01","06:24","-0.068","-","0.002"
"2019/09/01","06:30","-0.061","-","0.013"
"2019/09/01","06:36","-0.053","-","0.021"
"2019/09/01","06:42","-0.045","-","0.03"
"2019/09/01","06:48","-0.036","-","0.038"
"2019/09/01","06:54","-0.028","-","0.047"
"2019/09/01","07:00","-0.019","-","0.059"
"2019/09/01","07:06","-0.009","-","0.071"
"2019/09/01","07:12","0","-","0.083"
"2019/09/01","07:18","0.009","-","0.091"
"2019/09/01","07:24","0.019","-","0.1"
"2019/09/01","07:30","0.029","-","0.109"
"2019/09/01","07:36","0.039","-","0.12"
"2019/09/01","07:42","0.049","-","0.131"
"2019/09/01","07:48","0.058","-","0.141"
"2019/09/01","07:54","0.068","-","0.153"
"2019/09/01","08:00","0.078","-","0.165"
"2019/09/01","08:06","0.088","-","0.175"
"2019/09/01","08:12","0.098","-","0.185"
"2019/09/01","08:18","0.107","-","0.197"
"2019/09/01","08:24","0.117","-","0.206"
"2019/09/01","08:30","0.127","-","0.217"
"2019/09/01","08:36","0.136","-","0.226"
"2019/09/01","08:42","0.145","-","0.236"
"2019/09/01","08:48","0.155","-","0.248"
"2019/09/01","08:54","0.164","-","0.257"
"2019/09/01","09:00","0.172","-","0.265"
"2019/09/01","09:06","0.181","-","0.273"
"2019/09/01","09:12","0.189","-","0.283"
"2019/09/01","09:18","0.198","-","0.291"
"2019/09/01","09:24","0.206","-","0.3"
"2019/09/01","09:30","0.213","-","0.306"
"2019/09/01","09:36","0.221","-","0.315"
"2019/09/01","09:42","0.228","-","0.323"
"2019/09/01","09:48","0.235","-","0.332"
"2019/09/01","09:54","0.242","-","0.339"
"2019/09/01","10:00","0.248","-","0.347"
"2019/09/01","10:06","0.254","-","0.354"
"2019/09/01","10:12","0.259","-","0.354"
"2019/09/01","10:18","0.264","-","0.357"
"2019/09/01","10:24","0.269","-","0.364"
"2019/09/01","10:30","0.273","-","0.367"
"2019/09/01","10:36","0.277","-","0.375"
"2019/09/01","10:42","0.28","-","0.38"
"2019/09/01","10:48","0.283","-","0.382"
"2019/09/01","10:54","0.285","-","0.381"
"2019/09/01","11:00","0.287","-","0.384"
"2019/09/01","11:06","0.288","-","0.39"
"2019/09/01","11:12","0.288","-","0.392"
"2019/09/01","11:18","0.289","-","0.392"
"2019/09/01","11:24","0.288","-","0.391"
"2019/09/01","11:30","0.287","-","0.39"
"2019/09/01","11:36","0.286","-","0.387"
"2019/09/01","11:42","0.284","-","0.387"
"2019/09/01","11:48","0.281","-","0.387"
"2019/09/01","11:54","0.278","-","0.386"
"2019/09/01","12:00","0.274","-","0.381"
"2019/09/01","12:06","0.27","-","0.377"
"2019/09/01","12:12","0.266","-","0.37"
"2019/09/01","12:18","0.261","-","0.365"
"2019/09/01","12:24","0.255","-","0.362"
"2019/09/01","12:30","0.25","-","0.357"
"2019/09/01","12:36","0.243","-","0.352"
"2019/09/01","12:42","0.237","-","0.346"
"2019/09/01","12:48","0.23","-","0.339"
"2019/09/01","12:54","0.223","-","0.332"
"2019/09/01","13:00","0.215","-","0.322"
"2019/09/01","13:06","0.207","-","0.317"
"2019/09/01","13:12","0.199","-","0.313"
"2019/09/01","13:18","0.191","-","0.308"
"2019/09/01","13:24","0.182","-","0.301"
"2019/09/01","13:30","0.174","-","0.294"
"2019/09/01","13:36","0.165","-","0.286"
"2019/09/01","13:42","0.156","-","0.279"
"2019/09/01","13:48","0.146","-","0.271"
"2019/09/01","13:54","0.137","-","0.263"
"2019/09/01","14:00","0.128","-","0.254"
"2019/09/01","14:06","0.118","-","0.247"
"2019/09/01","14:12","0.109","-","0.238"
"2019/09/01","14:18","0.099","-","0.228"
"2019/09/01","14:24","0.089","-","0.218"
"2019/09/01","14:30","0.079","-","0.215"
"2019/09/01","14:36","0.07","-","0.208"
"2019/09/01","14:42","0.06","-","0.2"
"2019/09/01","14:48","0.05","-","0.19"
"2019/09/01","14:54","0.04","-","0.176"
"2019/09/01","15:00","0.03","-","0.167"
"2019/09/01","15:06","0.021","-","0.162"
"2019/09/01","15:12","0.011","-","0.153"
"2019/09/01","15:18","0.002","-","0.145"
"2019/09/01","15:24","-0.008","-","0.138"
"2019/09/01","15:30","-0.017","-","0.129"
"2019/09/01","15:36","-0.026","-","0.122"
"2019/09/01","15:42","-0.035","-","0.109"
"2019/09/01","15:48","-0.044","-","0.104"
"2019/09/01","15:54","-0.053","-","0.093"
"2019/09/01","16:00","-0.061","-","0.084"
"2019/09/01","16:06","-0.069","-","0.075"
"2019/09/01","16:12","-0.077","-","0.063"
"2019/09/01","16:18","-0.084","-","0.059"
"2019/09/01","16:24","-0.091","-","0.052"
"2019/09/01","16:30","-0.098","-","0.042"
"2019/09/01","16:36","-0.104","-","0.041"
"2019/09/01","16:42","-0.109","-","0.032"
"2019/09/01","16:48","-0.115","-","0.031"
"2019/09/01","16:54","-0.119","-","0.027"
"2019/09/01","17:00","-0.123","-","0.022"
"2019/09/01","17:06","-0.127","-","0.018"
"2019/09/01","17:12","-0.13","-","0.016"
"2019/09/01","17:18","-0.133","-","0.014"
"2019/09/01","17:24","-0.134","-","0.013"
"2019/09/01","17:30","-0.136","-","0.012"
"2019/09/01","17:36","-0.136","-","0.01"
"2019/09/01","17:42","-0.136","-","0.013"
"2019/09/01","17:48","-0.136","-","0.018"
"2019/09/01","17:54","-0.135","-","0.021"
"2019/09/01","18:00","-0.133","-","0.023"
"2019/09/01","18:06","-0.13","-","0.029"
"2019/09/01","18:12","-0.127","-","0.034"
"2019/09/01","18:18","-0.124","-","0.041"
"2019/09/01","18:24","-0.12","-","0.047"
"2019/09/01","18:30","-0.115","-","0.055"
"2019/09/01","18:36","-0.11","-","0.064"
"2019/09/01","18:42","-0.104","-","0.071"
"2019/09/01","18:48","-0.098","-","0.077"
"2019/09/01","18:54","-0.092","-","0.085"
"2019/09/01","19:00","-0.085","-","0.092"
"2019/09/01","19:06","-0.078","-","0.1"
"2019/09/01","19:12","-0.07","-","0.11"
"2019/09/01","19:18","-0.063","-","0.12"
"2019/09/01","19:24","-0.054","-","0.13"
"2019/09/01","19:30","-0.046","-","0.134"
"2019/09/01","19:36","-0.038","-","0.146"
"2019/09/01","19:42","-0.029","-","0.159"
"2019/09/01","19:48","-0.02","-","0.169"
"2019/09/01","19:54","-0.011","-","0.181"
"2019/09/01","20:00","-0.002","-","0.19"
"2019/09/01","20:06","0.008","-","0.201"
"2019/09/01","20:12","0.017","-","0.211"
"2019/09/01","20:18","0.026","-","0.22"
"2019/09/01","20:24","0.036","-","0.231"
"2019/09/01","20:30","0.045","-","0.243"
"2019/09/01","20:36","0.055","-","0.253"
"2019/09/01","20:42","0.064","-","0.257"
"2019/09/01","20:48","0.073","-","0.268"
"2019/09/01","20:54","0.083","-","0.278"
"2019/09/01","21:00","0.092","-","0.285"
"2019/09/01","21:06","0.101","-","0.297"
"2019/09/01","21:12","0.11","-","0.304"
"2019/09/01","21:18","0.119","-","0.315"
"2019/09/01","21:24","0.128","-","0.324"
"2019/09/01","21:30","0.137","-","0.334"
"2019/09/01","21:36","0.145","-","0.34"
"2019/09/01","21:42","0.153","-","0.347"
"2019/09/01","21:48","0.162","-","0.356"
"2019/09/01","21:54","0.17","-","0.362"
"2019/09/01","22:00","0.177","-","0.374"
"2019/09/01","22:06","0.185","-","0.384"
"2019/09/01","22:12","0.192","-","0.391"
"2019/09/01","22:18","0.199","-","0.398"
"2019/09/01","22:24","0.206","-","0.412"
"2019/09/01","22:30","0.212","-","0.418"
"2019/09/01","22:36","0.218","-","0.422"
"2019/09/01","22:42","0.224","-","0.433"
"2019/09/01","22:48","0.229","-","0.437"
"2019/09/01","22:54","0.234","-","0.439"
"2019/09/01","23:00","0.238","-","0.447"
"2019/09/01","23:06","0.242","-","0.449"
"2019/09/01","23:12","0.246","-","0.448"
"2019/09/01","23:18","0.249","-","0.461"
"2019/09/01","23:24","0.251","-","0.462"
"2019/09/01","23:30","0.253","-","0.468"
"2019/09/01","23:36","0.255","-","0.462"
"2019/09/01","23:42","0.256","-","0.47"
"2019/09/01","23:48","0.257","-","0.477"
"2019/09/01","23:54","0.257","-","0.465"
"2019/09/02","00:00","0.256","-","0.475"
"2019/09/02","00:06","0.255","-","0.472"
"2019/09/02","00:12","0.254","-","0.467"
"2019/09/02","00:18","0.252","-","0.467"
"2019/09/02","00:24","0.25","-","0.461"
"2019/09/02","00:30","0.247","-","0.464"
"2019/09/02","00:36","0.244","-","0.464"
"2019/09/02","00:42","0.24","-","0.461"
"2019/09/02","00:48","0.236","-","0.453"
"2019/09/02","00:54","0.231","-","0.449"
"2019/09/02","01:00","0.226","-","0.449"
"2019/09/02","01:06","0.221","-","0.445"
"2019/09/02","01:12","0.215","-","0.437"
"2019/09/02","01:18","0.209","-","0.429"
"2019/09/02","01:24","0.203","-","0.425"
"2019/09/02","01:30","0.197","-","0.418"
"2019/09/02","01:36","0.19","-","0.414"
"2019/09/02","01:42","0.183","-","0.407"
"2019/09/02","01:48","0.176","-","0.401"
"2019/09/02","01:54","0.169","-","0.399"
"2019/09/02","02:00","0.161","-","0.388"
"2019/09/02","02:06","0.153","-","0.378"
"2019/09/02","02:12","0.146","-","0.37"
"2019/09/02","02:18","0.138","-","0.361"
"2019/09/02","02:24","0.13","-","0.356"
"2019/09/02","02:30","0.122","-","0.348"
"2019/09/02","02:36","0.113","-","0.339"
"2019/09/02","02:42","0.105","-","0.336"
"2019/09/02","02:48","0.097","-","0.33"
"2019/09/02","02:54","0.088","-","0.321"
"2019/09/02","03:00","0.08","-","0.311"
"2019/09/02","03:06","0.071","-","0.302"
"2019/09/02","03:12","0.063","-","0.297"
"2019/09/02","03:18","0.055","-","0.288"
"2019/09/02","03:24","0.046","-","0.278"
"2019/09/02","03:30","0.038","-","0.271"
"2019/09/02","03:36","0.029","-","0.261"
"2019/09/02","03:42","0.021","-","0.255"
"2019/09/02","03:48","0.013","-","0.247"
"2019/09/02","03:54","0.005","-","0.235"
"2019/09/02","04:00","-0.003","-","0.226"
"2019/09/02","04:06","-0.011","-","0.22"
"2019/09/02","04:12","-0.019","-","0.211"
"2019/09/02","04:18","-0.026","-","0.199"
"2019/09/02","04:24","-0.033","-","0.19"
"2019/09/02","04:30","-0.04","-","0.182"
"2019/09/02","04:36","-0.047","-","0.176"
"2019/09/02","04:42","-0.054","-","0.169"
"2019/09/02","04:48","-0.06","-","0.163"
"2019/09/02","04:54","-0.065","-","0.156"
"2019/09/02","05:00","-0.071","-","0.152"
"2019/09/02","05:06","-0.075","-","0.145"
"2019/09/02","05:12","-0.08","-","0.139"
"2019/09/02","05:18","-0.084","-","0.134"
"2019/09/02","05:24","-0.087","-","0.13"
"2019/09/02","05:30","-0.09","-","0.131"
"2019/09/02","05:36","-0.093","-","0.129"
"2019/09/02","05:42","-0.095","-","0.125"
"2019/09/02","05:48","-0.096","-","0.124"
"2019/09/02","05:54","-0.097","-","0.125"
"2019/09/02","06:00","-0.097","-","0.123"
"2019/09/02","06:06","-0.097","-","0.126"
"2019/09/02","06:12","-0.096","-","0.128"
"2019/09/02","06:18","-0.094","-","0.128"
"2019/09/02","06:24","-0.092","-","0.131"
"2019/09/02","06:30","-0.089","-","0.133"
"2019/09/02","06:36","-0.086","-","0.138"
"2019/09/02","06:42","-0.083","-","0.145"
"2019/09/02","06:48","-0.078","-","0.152"
"2019/09/02","06:54","-0.074","-","0.161"
"2019/09/02","07:00","-0.068","-","0.167"
"2019/09/02","07:06","-0.063","-","0.171"
"2019/09/02","07:12","-0.057","-","0.176"
"2019/09/02","07:18","-0.051","-","0.185"
"2019/09/02","07:24","-0.044","-","0.193"
"2019/09/02","07:30","-0.037","-","0.201"
"2019/09/02","07:36","-0.029","-","0.211"
"2019/09/02","07:42","-0.022","-","0.22"
"2019/09/02","07:48","-0.014","-","0.229"
"2019/09/02","07:54","-0.006","-","0.238"
"2019/09/02","08:00","0.002","-","0.249"
"2019/09/02","08:06","0.011","-","0.259"
"2019/09/02","08:12","0.019","-","0.268"
"2019/09/02","08:18","0.028","-","0.278"
"2019/09/02","08:24","0.037","-","0.289"
"2019/09/02","08:30","0.045","-","0.299"
"2019/09/02","08:36","0.054","-","0.312"
"2019/09/02","08:42","0.063","-","0.321"
"2019/09/02","08:48","0.072","-","0.33"
"2019/09/02","08:54","0.08","-","0.338"
"2019/09/02","09:00","0.089","-","0.348"
"2019/09/02","09:06","0.098","-","0.356"
"2019/09/02","09:12","0.106","-","0.365"
"2019/09/02","09:18","0.115","-","0.374"
"2019/09/02","09:24","0.123","-","0.383"
"2019/09/02","09:30","0.132","-","0.392"
"2019/09/02","09:36","0.14","-","0.4"
"2019/09/02","09:42","0.148","-","0.409"
"2019/09/02","09:48","0.156","-","0.419"
"2019/09/02","09:54","0.164","-","0.424"
"2019/09/02","10:00","0.171","-","0.431"
"2019/09/02","10:06","0.179","-","0.44"
"2019/09/02","10:12","0.186","-","0.447"
"2019/09/02","10:18","0.193","-","0.457"
"2019/09/02","10:24","0.199","-","0.466"
"2019/09/02","10:30","0.206","-","0.475"
"2019/09/02","10:36","0.212","-","0.482"
"2019/09/02","10:42","0.218","-","0.487"
"2019/09/02","10:48","0.223","-","0.492"
"2019/09/02","10:54","0.228","-","0.497"
"2019/09/02","11:00","0.233","-","0.501"
"2019/09/02","11:06","0.238","-","0.507"
"2019/09/02","11:12","0.242","-","0.507"
"2019/09/02","11:18","0.246","-","0.51"
"2019/09/02","11:24","0.249","-","0.515"
"2019/09/02","11:30","0.252","-","0.522"
"2019/09/02","11:36","0.254","-","0.527"
"2019/09/02","11:42","0.256","-","0.531"
"2019/09/02","11:48","0.257","-","0.533"
"2019/09/02","11:54","0.258","-","0.531"
"2019/09/02","12:00","0.258","-","0.528"
"2019/09/02","12:06","0.258","-","0.528"
"2019/09/02","12:12","0.257","-","0.524"
"2019/09/02","12:18","0.256","-","0.524"
"2019/09/02","12:24","0.255","-","0.522"
"2019/09/02","12:30","0.252","-","0.518"
"2019/09/02","12:36","0.25","-","0.518"
"2019/09/02","12:42","0.247","-","0.519"
"2019/09/02","12:48","0.243","-","0.518"
"2019/09/02","12:54","0.239","-","0.515"
"2019/09/02","13:00","0.234","-","0.51"
"2019/09/02","13:06","0.229","-","0.504"
"2019/09/02","13:12","0.224","-","0.496"
"2019/09/02","13:18","0.218","-","0.489"
"2019/09/02","13:24","0.212","-","0.482"
"2019/09/02","13:30","0.206","-","0.477"
"2019/09/02","13:36","0.199","-","0.471"
"2019/09/02","13:42","0.192","-","0.463"
"2019/09/02","13:48","0.184","-","0.458"
"2019/09/02","13:54","0.177","-","0.454"
"2019/09/02","14:00","0.169","-","0.448"
"2019/09/02","14:06","0.161","-","0.442"
"2019/09/02","14:12","0.152","-","0.435"
"2019/09/02","14:18","0.144","-","0.425"
"2019/09/02","14:24","0.135","-","0.417"
"2019/09/02","14:30","0.126","-","0.408"
"2019/09/02","14:36","0.117","-","0.401"
"2019/09/02","14:42","0.108","-","0.392"
"2019/09/02","14:48","0.099","-","0.388"
"2019/09/02","14:54","0.09","-","0.382"
"2019/09/02","15:00","0.081","-","0.376"
"2019/09/02","15:06","0.072","-","0.369"
"2019/09/02","15:12","0.062","-","0.362"
"2019/09/02","15:18","0.053","-","0.348"
"2019/09/02","15:24","0.044","-","0.342"
"2019/09/02","15:30","0.034","-","0.331"
"2019/09/02","15:36","0.025","-","0.324"
"2019/09/02","15:42","0.015","-","0.316"
"2019/09/02","15:48","0.006","-","0.309"
"2019/09/02","15:54","-0.003","-","0.298"
"2019/09/02","16:00","-0.012","-","0.298"
"2019/09/02","16:06","-0.021","-","0.29"
"2019/09/02","16:12","-0.03","-","0.278"
"2019/09/02","16:18","-0.039","-","0.271"
"2019/09/02","16:24","-0.048","-","0.265"
"2019/09/02","16:30","-0.056","-","0.256"
"2019/09/02","16:36","-0.065","-","0.247"
"2019/09/02","16:42","-0.073","-","0.239"
"2019/09/02","16:48","-0.081","-","0.234"
"2019/09/02","16:54","-0.088","-","0.229"
"2019/09/02","17:00","-0.096","-","0.222"
"2019/09/02","17:06","-0.103","-","0.214"
"2019/09/02","17:12","-0.109","-","0.207"
"2019/09/02","17:18","-0.115","-","0.198"
"2019/09/02","17:24","-0.121","-","0.191"
"2019/09/02","17:30","-0.126","-","0.184"
"2019/09/02","17:36","-0.131","-","0.175"
"2019/09/02","17:42","-0.136","-","0.172"
"2019/09/02","17:48","-0.139","-","0.171"
"2019/09/02","17:54","-0.143","-","0.17"
"2019/09/02","18:00","-0.145","-","0.169"
"2019/09/02","18:06","-0.148","-","0.167"
"2019/09/02","18:12","-0.149","-","0.167"
"2019/09/02","18:18","-0.15","-","0.167"
"2019/09/02","18:24","-0.15","-","0.167"
"2019/09/02","18:30","-0.15","-","0.169"
"2019/09/02","18:36","-0.149","-","0.171"
"2019/09/02","18:42","-0.148","-","0.17"
"2019/09/02","18:48","-0.146","-","0.176"
"2019/09/02","18:54","-0.143","-","0.179"
"2019/09/02","19:00","-0.14","-","0.183"
"2019/09/02","19:06","-0.136","-","0.19"
"2019/09/02","19:12","-0.132","-","0.198"
"2019/09/02","19:18","-0.127","-","0.203"
"2019/09/02","19:24","-0.121","-","0.21"
"2019/09/02","19:30","-0.116","-","0.217"
"2019/09/02","19:36","-0.109","-","0.226"
"2019/09/02","19:42","-0.102","-","0.234"
"2019/09/02","19:48","-0.095","-","0.243"
"2019/09/02","19:54","-0.088","-","0.252"
"2019/09/02","20:00","-0.08","-","0.259"
"2019/09/02","20:06","-0.072","-","0.265"
"2019/09/02","20:12","-0.063","-","0.274"
"2019/09/02","20:18","-0.055","-","0.285"
"2019/09/02","20:24","-0.046","-","0.297"
"2019/09/02","20:30","-0.036","-","0.308"
"2019/09/02","20:36","-0.027","-","0.315"
"2019/09/02","20:42","-0.018","-","0.328"
"2019/09/02","20:48","-0.008","-","0.338"
"2019/09/02","20:54","0.002","-","0.352"
"2019/09/02","21:00","0.011","-","0.362"
"2019/09/02","21:06","0.021","-","0.368"
"2019/09/02","21:12","0.031","-","0.375"
"2019/09/02","21:18","0.041","-","0.388"
"2019/09/02","21:24","0.051","-","0.396"
"2019/09/02","21:30","0.06","-","0.407"
"2019/09/02","21:36","0.07","-","0.414"
"2019/09/02","21:42","0.08","-","0.423"
"2019/09/02","21:48","0.09","-","0.433"
"2019/09/02","21:54","0.099","-","0.443"
"2019/09/02","22:00","0.109","-","0.447"
"2019/09/02","22:06","0.119","-","0.455"
"2019/09/02","22:12","0.128","-","0.464"
"2019/09/02","22:18","0.137","-","0.471"
"2019/09/02","22:24","0.146","-","0.483"
"2019/09/02","22:30","0.155","-","0.495"
"2019/09/02","22:36","0.164","-","0.507"
"2019/09/02","22:42","0.172","-","0.516"
"2019/09/02","22:48","0.181","-","0.525"
"2019/09/02","22:54","0.189","-","0.53"
"2019/09/02","23:00","0.197","-","0.535"
"2019/09/02","23:06","0.205","-","0.543"
"2019/09/02","23:12","0.212","-","0.548"
"2019/09/02","23:18","0.219","-","0.557"
"2019/09/02","23:24","0.226","-","0.561"
"2019/09/02","23:30","0.232","-","0.569"
"2019/09/02","23:36","0.238","-","0.574"
"2019/09/02","23:42","0.244","-","0.583"
"2019/09/02","23:48","0.249","-","0.59"
"2019/09/02","23:54","0.254","-","0.595"
"2019/09/03","00:00","0.258","-","0.603"
"2019/09/03","00:06","0.262","-","0.615"
"2019/09/03","00:12","0.265","-","0.625"
"2019/09/03","00:18","0.268","-","0.639"
"2019/09/03","00:24","0.271","-","0.641"
"2019/09/03","00:30","0.272","-","0.632"
"2019/09/03","00:36","0.274","-","0.621"
"2019/09/03","00:42","0.275","-","0.612"
"2019/09/03","00:48","0.275","-","0.6"
"2019/09/03","00:54","0.275","-","0.596"
"2019/09/03","01:00","0.275","-","0.598"
"2019/09/03","01:06","0.274","-","0.602"
"2019/09/03","01:12","0.272","-","0.599"
"2019/09/03","01:18","0.27","-","0.606"
"2019/09/03","01:24","0.268","-","0.602"
"2019/09/03","01:30","0.265","-","0.601"
"2019/09/03","01:36","0.262","-","0.594"
"2019/09/03","01:42","0.258","-","0.578"
"2019/09/03","01:48","0.254","-","0.563"
"2019/09/03","01:54","0.249","-","0.558"
"2019/09/03","02:00","0.244","-","0.556"
"2019/09/03","02:06","0.239","-","0.552"
"2019/09/03","02:12","0.234","-","0.548"
"2019/09/03","02:18","0.228","-","0.544"
"2019/09/03","02:24","0.222","-","0.535"
"2019/09/03","02:30","0.216","-","0.515"
"2019/09/03","02:36","0.209","-","0.503"
"2019/09/03","02:42","0.203","-","0.49"
"2019/09/03","02:48","0.196","-","0.482"
"2019/09/03","02:54","0.189","-","0.48"
"2019/09/03","03:00","0.182","-","0.472"
"2019/09/03","03:06","0.174","-","0.469"
"2019/09/03","03:12","0.167","-","0.472"
"2019/09/03","03:18","0.159","-","0.466"
"2019/09/03","03:24","0.151","-","0.46"
"2019/09/03","03:30","0.144","-","0.454"
"2019/09/03","03:36","0.136","-","0.45"
"2019/09/03","03:42","0.128","-","0.444"
"2019/09/03","03:48","0.12","-","0.435"
"2019/09/03","03:54","0.112","-","0.421"
"2019/09/03","04:00","0.103","-","0.406"
"2019/09/03","04:06","0.095","-","0.394"
"2019/09/03","04:12","0.087","-","0.382"
"2019/09/03","04:18","0.079","-","0.364"
"2019/09/03","04:24","0.07","-","0.358"
"2019/09/03","04:30","0.062","-","0.353"
"2019/09/03","04:36","0.054","-","0.349"
"2019/09/03","04:42","0.046","-","0.346"
"2019/09/03","04:48","0.038","-","0.339"
"2019/09/03","04:54","0.03","-","0.335"
"2019/09/03","05:00","0.022","-","0.335"
"2019/09/03","05:06","0.015","-","0.323"
"2019/09/03","05:12","0.007","-","0.308"
"2019/09/03","05:18","0","-","0.293"
"2019/09/03","05:24","-0.007","-","0.284"
"2019/09/03","05:30","-0.014","-","0.277"
"2019/09/03","05:36","-0.02","-","0.269"
"2019/09/03","05:42","-0.026","-","0.261"
"2019/09/03","05:48","-0.032","-","0.26"
"2019/09/03","05:54","-0.038","-","0.257"
"2019/09/03","06:00","-0.043","-","0.251"
"2019/09/03","06:06","-0.047","-","0.241"
"2019/09/03","06:12","-0.052","-","0.234"
"2019/09/03","06:18","-0.055","-","0.231"
"2019/09/03","06:24","-0.059","-","0.227"
"2019/09/03","06:30","-0.062","-","0.225"
"2019/09/03","06:36","-0.064","-","0.224"
"2019/09/03","06:42","-0.066","-","0.223"
"2019/09/03","06:48","-0.067","-","0.22"
"2019/09/03","06:54","-0.067","-","0.222"
"2019/09/03","07:00","-0.068","-","0.22"
"2019/09/03","07:06","-0.067","-","0.219"
"2019/09/03","07:12","-0.066","-","0.216"
"2019/09/03","07:18","-0.065","-","0.216"
"2019/09/03","07:24","-0.063","-","0.213"
"2019/09/03","07:30","-0.06","-","0.213"
"2019/09/03","07:36","-0.057","-","0.215"
"2019/09/03","07:42","-0.054","-","0.221"
"2019/09/03","07:48","-0.05","-","0.226"
"2019/09/03","07:54","-0.046","-","0.233"
"2019/09/03","08:00","-0.041","-","0.239"
"2019/09/03","08:06","-0.036","-","0.245"
"2019/09/03","08:12","-0.031","-","0.248"
"2019/09/03","08:18","-0.025","-","0.25"
"2019/09/03","08:24","-0.019","-","0.255"
"2019/09/03","08:30","-0.013","-","0.258"
"2019/09/03","08:36","-0.006","-","0.263"
"2019/09/03","08:42","0","-","0.265"
"2019/09/03","08:48","0.007","-","0.269"
"2019/09/03","08:54","0.014","-","0.272"
"2019/09/03","09:00","0.021","-","0.272"
"2019/09/03","09:06","0.028","-","0.282"
"2019/09/03","09:12","0.036","-","0.287"
"2019/09/03","09:18","0.043","-","0.293"
"2019/09/03","09:24","0.051","-","0.302"
"2019/09/03","09:30","0.058","-","0.306"
"2019/09/03","09:36","0.065","-","0.31"
"2019/09/03","09:42","0.073","-","0.317"
"2019/09/03","09:48","0.08","-","0.325"
"2019/09/03","09:54","0.088","-","0.332"
"2019/09/03","10:00","0.095","-","0.338"
"2019/09/03","10:06","0.102","-","0.346"
"2019/09/03","10:12","0.109","-","0.351"
"2019/09/03","10:18","0.117","-","0.355"
"2019/09/03","10:24","0.124","-","0.358"
"2019/09/03","10:30","0.13","-","0.365"
"2019/09/03","10:36","0.137","-","0.367"
"2019/09/03","10:42","0.144","-","0.373"
"2019/09/03","10:48","0.15","-","0.377"
"2019/09/03","10:54","0.157","-","0.381"
"2019/09/03","11:00","0.163","-","0.389"
"2019/09/03","11:06","0.169","-","0.396"
"2019/09/03","11:12","0.174","-","0.402"
"2019/09/03","11:18","0.18","-","0.409"
"2019/09/03","11:24","0.185","-","0.415"
"2019/09/03","11:30","0.19","-","0.421"
"2019/09/03","11:36","0.195","-","0.426"
"2019/09/03","11:42","0.2","-","0.428"
"2019/09/03","11:48","0.204","-","0.431"
"2019/09/03","11:54","0.207","-","0.433"
"2019/09/03","12:00","0.211","-","0.435"
"2019/09/03","12:06","0.214","-","0.439"
"2019/09/03","12:12","0.217","-","0.44"
"2019/09/03","12:18","0.219","-","0.442"
"2019/09/03","12:24","0.221","-","0.442"
"2019/09/03","12:30","0.223","-","0.44"
"2019/09/03","12:36","0.224","-","0.441"
"2019/09/03","12:42","0.224","-","0.44"
"2019/09/03","12:48","0.224","-","0.439"
"2019/09/03","12:54","0.224","-","0.439"
"2019/09/03","13:00","0.223","-","0.436"
"2019/09/03","13:06","0.222","-","0.434"
"2019/09/03","13:12","0.22","-","0.432"
"2019/09/03","13:18","0.218","-","0.428"
"2019/09/03","13:24","0.216","-","0.429"
"2019/09/03","13:30","0.213","-","0.426"
"2019/09/03","13:36","0.209","-","0.422"
"2019/09/03","13:42","0.205","-","0.417"
"2019/09/03","13:48","0.201","-","0.409"
"2019/09/03","13:54","0.196","-","0.402"
"2019/09/03","14:00","0.191","-","0.396"
"2019/09/03","14:06","0.186","-","0.391"
"2019/09/03","14:12","0.18","-","0.384"
"2019/09/03","14:18","0.174","-","0.377"
"2019/09/03","14:24","0.167","-","0.37"
"2019/09/03","14:30","0.161","-","0.365"
"2019/09/03","14:36","0.154","-","0.358"
"2019/09/03","14:42","0.147","-","0.351"
"2019/09/03","14:48","0.139","-","0.345"
"2019/09/03","14:54","0.132","-","0.331"
"2019/09/03","15:00","0.124","-","0.327"
"2019/09/03","15:06","0.116","-","0.319"
"2019/09/03","15:12","0.108","-","0.311"
"2019/09/03","15:18","0.1","-","0.304"
"2019/09/03","15:24","0.091","-","0.296"
"2019/09/03","15:30","0.083","-","0.287"
"2019/09/03","15:36","0.075","-","0.278"
"2019/09/03","15:42","0.066","-","0.268"
"2019/09/03","15:48","0.057","-","0.261"
"2019/09/03","15:54","0.049","-","0.255"
"2019/09/03","16:00","0.04","-","0.247"
"2019/09/03","16:06","0.032","-","0.239"
"2019/09/03","16:12","0.023","-","0.228"
"2019/09/03","16:18","0.014","-","0.222"
"2019/09/03","16:24","0.005","-","0.213"
"2019/09/03","16:30","-0.003","-","0.206"
"2019/09/03","16:36","-0.012","-","0.197"
"2019/09/03","16:42","-0.02","-","0.188"
"2019/09/03","16:48","-0.029","-","0.179"
"2019/09/03","16:54","-0.037","-","0.17"
"2019/09/03","17:00","-0.046","-","0.162"
"2019/09/03","17:06","-0.054","-","0.153"
"2019/09/03","17:12","-0.062","-","0.141"
"2019/09/03","17:18","-0.07","-","0.133"
"2019/09/03","17:24","-0.077","-","0.125"
"2019/09/03","17:30","-0.085","-","0.118"
