"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2019/09/29","18:12","-0.056","-","0.059"
"2019/09/29","18:18","-0.047","-","0.064"
"2019/09/29","18:24","-0.038","-","0.073"
"2019/09/29","18:30","-0.028","-","0.081"
"2019/09/29","18:36","-0.019","-","0.09"
"2019/09/29","18:42","-0.009","-","0.1"
"2019/09/29","18:48","0.001","-","0.11"
"2019/09/29","18:54","0.011","-","0.121"
"2019/09/29","19:00","0.021","-","0.132"
"2019/09/29","19:06","0.031","-","0.14"
"2019/09/29","19:12","0.041","-","0.15"
"2019/09/29","19:18","0.051","-","0.158"
"2019/09/29","19:24","0.061","-","0.163"
"2019/09/29","19:30","0.071","-","0.171"
"2019/09/29","19:36","0.081","-","0.18"
"2019/09/29","19:42","0.091","-","0.191"
"2019/09/29","19:48","0.101","-","0.198"
"2019/09/29","19:54","0.111","-","0.207"
"2019/09/29","20:00","0.121","-","0.217"
"2019/09/29","20:06","0.13","-","0.226"
"2019/09/29","20:12","0.14","-","0.234"
"2019/09/29","20:18","0.149","-","0.242"
"2019/09/29","20:24","0.158","-","0.249"
"2019/09/29","20:30","0.167","-","0.257"
"2019/09/29","20:36","0.176","-","0.267"
"2019/09/29","20:42","0.185","-","0.273"
"2019/09/29","20:48","0.193","-","0.283"
"2019/09/29","20:54","0.201","-","0.29"
"2019/09/29","21:00","0.209","-","0.298"
"2019/09/29","21:06","0.217","-","0.305"
"2019/09/29","21:12","0.224","-","0.31"
"2019/09/29","21:18","0.231","-","0.315"
"2019/09/29","21:24","0.237","-","0.322"
"2019/09/29","21:30","0.243","-","0.328"
"2019/09/29","21:36","0.249","-","0.333"
"2019/09/29","21:42","0.254","-","0.338"
"2019/09/29","21:48","0.259","-","0.342"
"2019/09/29","21:54","0.263","-","0.346"
"2019/09/29","22:00","0.267","-","0.35"
"2019/09/29","22:06","0.27","-","0.355"
"2019/09/29","22:12","0.273","-","0.359"
"2019/09/29","22:18","0.275","-","0.36"
"2019/09/29","22:24","0.277","-","0.363"
"2019/09/29","22:30","0.278","-","0.364"
"2019/09/29","22:36","0.279","-","0.365"
"2019/09/29","22:42","0.279","-","0.368"
"2019/09/29","22:48","0.278","-","0.369"
"2019/09/29","22:54","0.278","-","0.37"
"2019/09/29","23:00","0.276","-","0.366"
"2019/09/29","23:06","0.274","-","0.359"
"2019/09/29","23:12","0.272","-","0.36"
"2019/09/29","23:18","0.269","-","0.358"
"2019/09/29","23:24","0.265","-","0.359"
"2019/09/29","23:30","0.261","-","0.358"
"2019/09/29","23:36","0.257","-","0.348"
"2019/09/29","23:42","0.252","-","0.348"
"2019/09/29","23:48","0.247","-","0.347"
"2019/09/29","23:54","0.242","-","0.344"
"2019/09/30","00:00","0.236","-","0.342"
"2019/09/30","00:06","0.23","-","0.335"
"2019/09/30","00:12","0.223","-","0.334"
"2019/09/30","00:18","0.216","-","0.33"
"2019/09/30","00:24","0.209","-","0.327"
"2019/09/30","00:30","0.202","-","0.321"
"2019/09/30","00:36","0.194","-","0.321"
"2019/09/30","00:42","0.186","-","0.317"
"2019/09/30","00:48","0.178","-","0.314"
"2019/09/30","00:54","0.17","-","0.307"
"2019/09/30","01:00","0.162","-","0.301"
"2019/09/30","01:06","0.153","-","0.297"
"2019/09/30","01:12","0.145","-","0.29"
"2019/09/30","01:18","0.136","-","0.278"
"2019/09/30","01:24","0.127","-","0.268"
"2019/09/30","01:30","0.118","-","0.26"
"2019/09/30","01:36","0.109","-","0.257"
"2019/09/30","01:42","0.1","-","0.251"
"2019/09/30","01:48","0.091","-","0.245"
"2019/09/30","01:54","0.082","-","0.239"
"2019/09/30","02:00","0.072","-","0.232"
"2019/09/30","02:06","0.063","-","0.23"
"2019/09/30","02:12","0.054","-","0.219"
"2019/09/30","02:18","0.044","-","0.209"
"2019/09/30","02:24","0.035","-","0.2"
"2019/09/30","02:30","0.026","-","0.194"
"2019/09/30","02:36","0.017","-","0.184"
"2019/09/30","02:42","0.008","-","0.173"
"2019/09/30","02:48","-0.001","-","0.163"
"2019/09/30","02:54","-0.01","-","0.159"
"2019/09/30","03:00","-0.018","-","0.15"
"2019/09/30","03:06","-0.027","-","0.141"
"2019/09/30","03:12","-0.035","-","0.133"
"2019/09/30","03:18","-0.043","-","0.124"
"2019/09/30","03:24","-0.05","-","0.119"
"2019/09/30","03:30","-0.057","-","0.112"
"2019/09/30","03:36","-0.064","-","0.108"
"2019/09/30","03:42","-0.071","-","0.102"
"2019/09/30","03:48","-0.077","-","0.097"
"2019/09/30","03:54","-0.083","-","0.094"
"2019/09/30","04:00","-0.088","-","0.088"
"2019/09/30","04:06","-0.092","-","0.082"
"2019/09/30","04:12","-0.097","-","0.079"
"2019/09/30","04:18","-0.1","-","0.076"
"2019/09/30","04:24","-0.103","-","0.08"
"2019/09/30","04:30","-0.106","-","0.079"
"2019/09/30","04:36","-0.108","-","0.078"
"2019/09/30","04:42","-0.109","-","0.081"
"2019/09/30","04:48","-0.11","-","0.082"
"2019/09/30","04:54","-0.11","-","0.088"
"2019/09/30","05:00","-0.11","-","0.092"
"2019/09/30","05:06","-0.109","-","0.097"
"2019/09/30","05:12","-0.107","-","0.103"
"2019/09/30","05:18","-0.105","-","0.107"
"2019/09/30","05:24","-0.103","-","0.111"
"2019/09/30","05:30","-0.099","-","0.115"
"2019/09/30","05:36","-0.096","-","0.123"
"2019/09/30","05:42","-0.091","-","0.132"
"2019/09/30","05:48","-0.087","-","0.141"
"2019/09/30","05:54","-0.082","-","0.149"
"2019/09/30","06:00","-0.076","-","0.156"
"2019/09/30","06:06","-0.07","-","0.163"
"2019/09/30","06:12","-0.064","-","0.171"
"2019/09/30","06:18","-0.057","-","0.182"
"2019/09/30","06:24","-0.05","-","0.194"
"2019/09/30","06:30","-0.043","-","0.206"
"2019/09/30","06:36","-0.036","-","0.213"
"2019/09/30","06:42","-0.028","-","0.223"
"2019/09/30","06:48","-0.02","-","0.233"
"2019/09/30","06:54","-0.012","-","0.244"
"2019/09/30","07:00","-0.004","-","0.255"
"2019/09/30","07:06","0.004","-","0.265"
"2019/09/30","07:12","0.013","-","0.275"
"2019/09/30","07:18","0.021","-","0.287"
"2019/09/30","07:24","0.03","-","0.293"
"2019/09/30","07:30","0.038","-","0.297"
"2019/09/30","07:36","0.047","-","0.307"
"2019/09/30","07:42","0.055","-","0.316"
"2019/09/30","07:48","0.064","-","0.326"
"2019/09/30","07:54","0.072","-","0.338"
"2019/09/30","08:00","0.081","-","0.347"
"2019/09/30","08:06","0.089","-","0.356"
"2019/09/30","08:12","0.097","-","0.364"
"2019/09/30","08:18","0.105","-","0.376"
"2019/09/30","08:24","0.113","-","0.384"
"2019/09/30","08:30","0.121","-","0.392"
"2019/09/30","08:36","0.129","-","0.402"
"2019/09/30","08:42","0.137","-","0.409"
"2019/09/30","08:48","0.145","-","0.415"
"2019/09/30","08:54","0.152","-","0.425"
"2019/09/30","09:00","0.159","-","0.432"
"2019/09/30","09:06","0.166","-","0.44"
"2019/09/30","09:12","0.173","-","0.447"
"2019/09/30","09:18","0.179","-","0.453"
"2019/09/30","09:24","0.185","-","0.458"
"2019/09/30","09:30","0.191","-","0.467"
"2019/09/30","09:36","0.197","-","0.475"
"2019/09/30","09:42","0.202","-","0.483"
"2019/09/30","09:48","0.207","-","0.489"
"2019/09/30","09:54","0.211","-","0.495"
"2019/09/30","10:00","0.215","-","0.499"
"2019/09/30","10:06","0.219","-","0.503"
"2019/09/30","10:12","0.222","-","0.507"
"2019/09/30","10:18","0.225","-","0.512"
"2019/09/30","10:24","0.227","-","0.516"
"2019/09/30","10:30","0.229","-","0.522"
"2019/09/30","10:36","0.23","-","0.523"
"2019/09/30","10:42","0.231","-","0.52"
"2019/09/30","10:48","0.231","-","0.522"
"2019/09/30","10:54","0.231","-","0.524"
"2019/09/30","11:00","0.23","-","0.526"
"2019/09/30","11:06","0.229","-","0.524"
"2019/09/30","11:12","0.227","-","0.52"
"2019/09/30","11:18","0.225","-","0.518"
"2019/09/30","11:24","0.222","-","0.516"
"2019/09/30","11:30","0.219","-","0.514"
"2019/09/30","11:36","0.216","-","0.514"
"2019/09/30","11:42","0.211","-","0.512"
"2019/09/30","11:48","0.207","-","0.508"
"2019/09/30","11:54","0.202","-","0.503"
"2019/09/30","12:00","0.196","-","0.494"
"2019/09/30","12:06","0.191","-","0.486"
"2019/09/30","12:12","0.184","-","0.482"
"2019/09/30","12:18","0.178","-","0.477"
"2019/09/30","12:24","0.171","-","0.475"
"2019/09/30","12:30","0.164","-","0.465"
"2019/09/30","12:36","0.157","-","0.458"
"2019/09/30","12:42","0.149","-","0.457"
"2019/09/30","12:48","0.141","-","0.446"
"2019/09/30","12:54","0.133","-","0.439"
"2019/09/30","13:00","0.125","-","0.432"
"2019/09/30","13:06","0.116","-","0.424"
"2019/09/30","13:12","0.108","-","0.419"
"2019/09/30","13:18","0.099","-","0.41"
"2019/09/30","13:24","0.09","-","0.403"
"2019/09/30","13:30","0.081","-","0.396"
"2019/09/30","13:36","0.072","-","0.392"
"2019/09/30","13:42","0.063","-","0.39"
"2019/09/30","13:48","0.054","-","0.38"
"2019/09/30","13:54","0.044","-","0.366"
"2019/09/30","14:00","0.035","-","0.357"
"2019/09/30","14:06","0.026","-","0.35"
"2019/09/30","14:12","0.016","-","0.339"
"2019/09/30","14:18","0.007","-","0.335"
"2019/09/30","14:24","-0.002","-","0.328"
"2019/09/30","14:30","-0.012","-","0.321"
"2019/09/30","14:36","-0.021","-","0.314"
"2019/09/30","14:42","-0.03","-","0.303"
"2019/09/30","14:48","-0.039","-","0.294"
"2019/09/30","14:54","-0.048","-","0.287"
"2019/09/30","15:00","-0.057","-","0.281"
"2019/09/30","15:06","-0.066","-","0.276"
"2019/09/30","15:12","-0.074","-","0.266"
"2019/09/30","15:18","-0.083","-","0.259"
"2019/09/30","15:24","-0.091","-","0.251"
"2019/09/30","15:30","-0.099","-","0.243"
"2019/09/30","15:36","-0.106","-","0.237"
"2019/09/30","15:42","-0.113","-","0.23"
"2019/09/30","15:48","-0.12","-","0.219"
"2019/09/30","15:54","-0.127","-","0.213"
"2019/09/30","16:00","-0.133","-","0.204"
"2019/09/30","16:06","-0.139","-","0.2"
"2019/09/30","16:12","-0.144","-","0.197"
"2019/09/30","16:18","-0.149","-","0.192"
"2019/09/30","16:24","-0.153","-","0.188"
"2019/09/30","16:30","-0.157","-","0.183"
"2019/09/30","16:36","-0.16","-","0.177"
"2019/09/30","16:42","-0.163","-","0.176"
"2019/09/30","16:48","-0.165","-","0.175"
"2019/09/30","16:54","-0.166","-","0.173"
"2019/09/30","17:00","-0.167","-","0.173"
"2019/09/30","17:06","-0.167","-","0.174"
"2019/09/30","17:12","-0.167","-","0.175"
"2019/09/30","17:18","-0.166","-","0.179"
"2019/09/30","17:24","-0.164","-","0.179"
"2019/09/30","17:30","-0.162","-","0.182"
"2019/09/30","17:36","-0.159","-","0.188"
"2019/09/30","17:42","-0.155","-","0.192"
"2019/09/30","17:48","-0.151","-","0.199"
"2019/09/30","17:54","-0.146","-","0.206"
"2019/09/30","18:00","-0.141","-","0.209"
"2019/09/30","18:06","-0.135","-","0.217"
"2019/09/30","18:12","-0.129","-","0.226"
"2019/09/30","18:18","-0.122","-","0.234"
"2019/09/30","18:24","-0.115","-","0.244"
"2019/09/30","18:30","-0.107","-","0.253"
"2019/09/30","18:36","-0.099","-","0.262"
"2019/09/30","18:42","-0.091","-","0.27"
"2019/09/30","18:48","-0.082","-","0.277"
"2019/09/30","18:54","-0.073","-","0.288"
"2019/09/30","19:00","-0.064","-","0.3"
"2019/09/30","19:06","-0.054","-","0.311"
"2019/09/30","19:12","-0.044","-","0.321"
"2019/09/30","19:18","-0.034","-","0.331"
"2019/09/30","19:24","-0.024","-","0.34"
"2019/09/30","19:30","-0.014","-","0.348"
"2019/09/30","19:36","-0.003","-","0.359"
"2019/09/30","19:42","0.007","-","0.368"
"2019/09/30","19:48","0.018","-","0.379"
"2019/09/30","19:54","0.029","-","0.387"
"2019/09/30","20:00","0.039","-","0.396"
"2019/09/30","20:06","0.05","-","0.406"
"2019/09/30","20:12","0.061","-","0.415"
"2019/09/30","20:18","0.071","-","0.426"
"2019/09/30","20:24","0.082","-","0.437"
"2019/09/30","20:30","0.093","-","0.443"
"2019/09/30","20:36","0.103","-","0.449"
"2019/09/30","20:42","0.113","-","0.457"
"2019/09/30","20:48","0.124","-","0.467"
"2019/09/30","20:54","0.134","-","0.48"
"2019/09/30","21:00","0.144","-","0.49"
"2019/09/30","21:06","0.154","-","0.497"
"2019/09/30","21:12","0.164","-","0.507"
"2019/09/30","21:18","0.173","-","0.515"
"2019/09/30","21:24","0.183","-","0.521"
"2019/09/30","21:30","0.192","-","0.531"
"2019/09/30","21:36","0.201","-","0.538"
"2019/09/30","21:42","0.21","-","0.548"
"2019/09/30","21:48","0.218","-","0.56"
"2019/09/30","21:54","0.226","-","0.567"
"2019/09/30","22:00","0.234","-","0.576"
"2019/09/30","22:06","0.241","-","0.582"
"2019/09/30","22:12","0.248","-","0.591"
"2019/09/30","22:18","0.255","-","0.599"
"2019/09/30","22:24","0.261","-","0.604"
"2019/09/30","22:30","0.267","-","0.609"
"2019/09/30","22:36","0.273","-","0.615"
"2019/09/30","22:42","0.277","-","0.62"
"2019/09/30","22:48","0.282","-","0.626"
"2019/09/30","22:54","0.286","-","0.632"
"2019/09/30","23:00","0.289","-","0.639"
"2019/09/30","23:06","0.292","-","0.643"
"2019/09/30","23:12","0.294","-","0.644"
"2019/09/30","23:18","0.296","-","0.646"
"2019/09/30","23:24","0.297","-","0.648"
"2019/09/30","23:30","0.298","-","0.646"
"2019/09/30","23:36","0.298","-","0.65"
"2019/09/30","23:42","0.298","-","0.65"
"2019/09/30","23:48","0.297","-","0.649"
"2019/09/30","23:54","0.296","-","0.648"
"2019/10/01","00:00","0.294","-","0.645"
"2019/10/01","00:06","0.291","-","0.642"
"2019/10/01","00:12","0.288","-","0.64"
"2019/10/01","00:18","0.285","-","0.637"
"2019/10/01","00:24","0.281","-","0.632"
"2019/10/01","00:30","0.277","-","0.625"
"2019/10/01","00:36","0.272","-","0.621"
"2019/10/01","00:42","0.267","-","0.612"
"2019/10/01","00:48","0.262","-","0.607"
"2019/10/01","00:54","0.256","-","0.602"
"2019/10/01","01:00","0.25","-","0.595"
"2019/10/01","01:06","0.243","-","0.59"
"2019/10/01","01:12","0.237","-","0.582"
"2019/10/01","01:18","0.23","-","0.576"
"2019/10/01","01:24","0.222","-","0.57"
"2019/10/01","01:30","0.215","-","0.564"
"2019/10/01","01:36","0.207","-","0.556"
"2019/10/01","01:42","0.199","-","0.548"
"2019/10/01","01:48","0.191","-","0.541"
"2019/10/01","01:54","0.183","-","0.534"
"2019/10/01","02:00","0.175","-","0.525"
"2019/10/01","02:06","0.166","-","0.518"
"2019/10/01","02:12","0.158","-","0.512"
"2019/10/01","02:18","0.149","-","0.503"
"2019/10/01","02:24","0.14","-","0.495"
"2019/10/01","02:30","0.131","-","0.486"
"2019/10/01","02:36","0.122","-","0.479"
"2019/10/01","02:42","0.113","-","0.471"
"2019/10/01","02:48","0.103","-","0.462"
"2019/10/01","02:54","0.094","-","0.453"
"2019/10/01","03:00","0.085","-","0.446"
"2019/10/01","03:06","0.076","-","0.436"
"2019/10/01","03:12","0.066","-","0.429"
"2019/10/01","03:18","0.057","-","0.421"
"2019/10/01","03:24","0.048","-","0.411"
"2019/10/01","03:30","0.039","-","0.403"
"2019/10/01","03:36","0.03","-","0.394"
"2019/10/01","03:42","0.021","-","0.386"
"2019/10/01","03:48","0.012","-","0.378"
"2019/10/01","03:54","0.004","-","0.37"
"2019/10/01","04:00","-0.005","-","0.362"
"2019/10/01","04:06","-0.013","-","0.355"
"2019/10/01","04:12","-0.021","-","0.347"
"2019/10/01","04:18","-0.028","-","0.339"
"2019/10/01","04:24","-0.036","-","0.33"
"2019/10/01","04:30","-0.042","-","0.324"
"2019/10/01","04:36","-0.049","-","0.317"
"2019/10/01","04:42","-0.055","-","0.31"
"2019/10/01","04:48","-0.061","-","0.306"
"2019/10/01","04:54","-0.066","-","0.303"
"2019/10/01","05:00","-0.071","-","0.296"
"2019/10/01","05:06","-0.075","-","0.293"
"2019/10/01","05:12","-0.079","-","0.289"
"2019/10/01","05:18","-0.082","-","0.285"
"2019/10/01","05:24","-0.085","-","0.284"
"2019/10/01","05:30","-0.087","-","0.281"
"2019/10/01","05:36","-0.089","-","0.278"
"2019/10/01","05:42","-0.09","-","0.283"
"2019/10/01","05:48","-0.09","-","0.282"
"2019/10/01","05:54","-0.09","-","0.279"
"2019/10/01","06:00","-0.089","-","0.282"
"2019/10/01","06:06","-0.088","-","0.286"
"2019/10/01","06:12","-0.086","-","0.288"
"2019/10/01","06:18","-0.084","-","0.292"
"2019/10/01","06:24","-0.081","-","0.296"
"2019/10/01","06:30","-0.078","-","0.3"
"2019/10/01","06:36","-0.074","-","0.306"
"2019/10/01","06:42","-0.07","-","0.314"
"2019/10/01","06:48","-0.065","-","0.319"
"2019/10/01","06:54","-0.06","-","0.328"
"2019/10/01","07:00","-0.055","-","0.333"
"2019/10/01","07:06","-0.05","-","0.341"
"2019/10/01","07:12","-0.044","-","0.349"
"2019/10/01","07:18","-0.037","-","0.351"
"2019/10/01","07:24","-0.031","-","0.356"
"2019/10/01","07:30","-0.024","-","0.364"
"2019/10/01","07:36","-0.017","-","0.375"
"2019/10/01","07:42","-0.01","-","0.384"
"2019/10/01","07:48","-0.003","-","0.389"
"2019/10/01","07:54","0.004","-","0.398"
"2019/10/01","08:00","0.011","-","0.408"
"2019/10/01","08:06","0.019","-","0.416"
"2019/10/01","08:12","0.026","-","0.424"
"2019/10/01","08:18","0.034","-","0.431"
"2019/10/01","08:24","0.041","-","0.44"
"2019/10/01","08:30","0.049","-","0.447"
"2019/10/01","08:36","0.056","-","0.453"
"2019/10/01","08:42","0.064","-","0.46"
"2019/10/01","08:48","0.071","-","0.466"
"2019/10/01","08:54","0.079","-","0.477"
"2019/10/01","09:00","0.086","-","0.482"
"2019/10/01","09:06","0.093","-","0.487"
"2019/10/01","09:12","0.1","-","0.495"
"2019/10/01","09:18","0.107","-","0.5"
"2019/10/01","09:24","0.114","-","0.509"
"2019/10/01","09:30","0.121","-","0.515"
"2019/10/01","09:36","0.128","-","0.521"
"2019/10/01","09:42","0.134","-","0.528"
"2019/10/01","09:48","0.14","-","0.532"
"2019/10/01","09:54","0.147","-","0.538"
"2019/10/01","10:00","0.152","-","0.541"
"2019/10/01","10:06","0.158","-","0.545"
"2019/10/01","10:12","0.163","-","0.551"
"2019/10/01","10:18","0.169","-","0.557"
"2019/10/01","10:24","0.173","-","0.562"
"2019/10/01","10:30","0.178","-","0.567"
"2019/10/01","10:36","0.182","-","0.573"
"2019/10/01","10:42","0.186","-","0.577"
"2019/10/01","10:48","0.19","-","0.58"
"2019/10/01","10:54","0.193","-","0.583"
"2019/10/01","11:00","0.195","-","0.585"
"2019/10/01","11:06","0.198","-","0.591"
"2019/10/01","11:12","0.2","-","0.594"
"2019/10/01","11:18","0.201","-","0.594"
"2019/10/01","11:24","0.202","-","0.594"
"2019/10/01","11:30","0.202","-","0.594"
"2019/10/01","11:36","0.202","-","0.592"
"2019/10/01","11:42","0.202","-","0.591"
"2019/10/01","11:48","0.201","-","0.592"
"2019/10/01","11:54","0.2","-","0.591"
"2019/10/01","12:00","0.198","-","0.587"
"2019/10/01","12:06","0.195","-","0.585"
"2019/10/01","12:12","0.193","-","0.58"
"2019/10/01","12:18","0.189","-","0.578"
"2019/10/01","12:24","0.186","-","0.576"
"2019/10/01","12:30","0.181","-","0.573"
"2019/10/01","12:36","0.177","-","0.565"
"2019/10/01","12:42","0.172","-","0.557"
"2019/10/01","12:48","0.167","-","0.555"
"2019/10/01","12:54","0.161","-","0.547"
"2019/10/01","13:00","0.155","-","0.543"
"2019/10/01","13:06","0.148","-","0.539"
"2019/10/01","13:12","0.142","-","0.529"
"2019/10/01","13:18","0.135","-","0.521"
"2019/10/01","13:24","0.128","-","0.512"
"2019/10/01","13:30","0.12","-","0.505"
"2019/10/01","13:36","0.113","-","0.498"
"2019/10/01","13:42","0.105","-","0.49"
"2019/10/01","13:48","0.097","-","0.487"
"2019/10/01","13:54","0.089","-","0.475"
"2019/10/01","14:00","0.081","-","0.469"
"2019/10/01","14:06","0.072","-","0.463"
"2019/10/01","14:12","0.064","-","0.455"
"2019/10/01","14:18","0.055","-","0.446"
"2019/10/01","14:24","0.047","-","0.439"
"2019/10/01","14:30","0.038","-","0.428"
"2019/10/01","14:36","0.029","-","0.422"
"2019/10/01","14:42","0.02","-","0.415"
"2019/10/01","14:48","0.012","-","0.407"
"2019/10/01","14:54","0.003","-","0.398"
"2019/10/01","15:00","-0.006","-","0.39"
"2019/10/01","15:06","-0.015","-","0.382"
"2019/10/01","15:12","-0.023","-","0.375"
"2019/10/01","15:18","-0.032","-","0.368"
"2019/10/01","15:24","-0.041","-","0.361"
"2019/10/01","15:30","-0.049","-","0.353"
"2019/10/01","15:36","-0.058","-","0.347"
"2019/10/01","15:42","-0.066","-","0.338"
"2019/10/01","15:48","-0.075","-","0.33"
"2019/10/01","15:54","-0.083","-","0.322"
"2019/10/01","16:00","-0.091","-","0.316"
"2019/10/01","16:06","-0.098","-","0.306"
"2019/10/01","16:12","-0.106","-","0.297"
"2019/10/01","16:18","-0.113","-","0.289"
"2019/10/01","16:24","-0.12","-","0.281"
"2019/10/01","16:30","-0.127","-","0.275"
"2019/10/01","16:36","-0.133","-","0.269"
"2019/10/01","16:42","-0.139","-","0.26"
"2019/10/01","16:48","-0.145","-","0.255"
"2019/10/01","16:54","-0.15","-","0.249"
"2019/10/01","17:00","-0.155","-","0.244"
"2019/10/01","17:06","-0.16","-","0.24"
"2019/10/01","17:12","-0.163","-","0.235"
"2019/10/01","17:18","-0.167","-","0.234"
"2019/10/01","17:24","-0.17","-","0.232"
"2019/10/01","17:30","-0.172","-","0.225"
"2019/10/01","17:36","-0.174","-","0.223"
"2019/10/01","17:42","-0.175","-","0.222"
"2019/10/01","17:48","-0.175","-","0.222"
"2019/10/01","17:54","-0.175","-","0.223"
"2019/10/01","18:00","-0.174","-","0.225"
"2019/10/01","18:06","-0.173","-","0.226"
"2019/10/01","18:12","-0.171","-","0.229"
"2019/10/01","18:18","-0.168","-","0.232"
"2019/10/01","18:24","-0.165","-","0.235"
"2019/10/01","18:30","-0.162","-","0.239"
"2019/10/01","18:36","-0.157","-","0.243"
"2019/10/01","18:42","-0.152","-","0.251"
"2019/10/01","18:48","-0.147","-","0.257"
"2019/10/01","18:54","-0.141","-","0.266"
"2019/10/01","19:00","-0.134","-","0.276"
"2019/10/01","19:06","-0.127","-","0.286"
"2019/10/01","19:12","-0.12","-","0.294"
"2019/10/01","19:18","-0.112","-","0.304"
"2019/10/01","19:24","-0.104","-","0.312"
"2019/10/01","19:30","-0.095","-","0.318"
"2019/10/01","19:36","-0.086","-","0.329"
"2019/10/01","19:42","-0.077","-","0.339"
"2019/10/01","19:48","-0.068","-","0.351"
"2019/10/01","19:54","-0.058","-","0.362"
"2019/10/01","20:00","-0.048","-","0.373"
"2019/10/01","20:06","-0.038","-","0.385"
"2019/10/01","20:12","-0.028","-","0.397"
"2019/10/01","20:18","-0.017","-","0.408"
"2019/10/01","20:24","-0.007","-","0.416"
"2019/10/01","20:30","0.004","-","0.43"
"2019/10/01","20:36","0.015","-","0.441"
"2019/10/01","20:42","0.026","-","0.452"
"2019/10/01","20:48","0.036","-","0.463"
"2019/10/01","20:54","0.047","-","0.475"
"2019/10/01","21:00","0.058","-","0.486"
"2019/10/01","21:06","0.069","-","0.497"
"2019/10/01","21:12","0.079","-","0.506"
"2019/10/01","21:18","0.09","-","0.514"
"2019/10/01","21:24","0.101","-","0.522"
"2019/10/01","21:30","0.111","-","0.53"
"2019/10/01","21:36","0.122","-","0.538"
"2019/10/01","21:42","0.132","-","0.546"
"2019/10/01","21:48","0.142","-","0.558"
"2019/10/01","21:54","0.153","-","0.569"
"2019/10/01","22:00","0.162","-","0.581"
"2019/10/01","22:06","0.172","-","0.589"
"2019/10/01","22:12","0.182","-","0.599"
"2019/10/01","22:18","0.191","-","0.608"
"2019/10/01","22:24","0.2","-","0.615"
"2019/10/01","22:30","0.209","-","0.624"
"2019/10/01","22:36","0.218","-","0.63"
"2019/10/01","22:42","0.226","-","0.637"
"2019/10/01","22:48","0.234","-","0.645"
"2019/10/01","22:54","0.242","-","0.651"
"2019/10/01","23:00","0.249","-","0.66"
"2019/10/01","23:06","0.256","-","0.667"
"2019/10/01","23:12","0.263","-","0.673"
"2019/10/01","23:18","0.269","-","0.677"
"2019/10/01","23:24","0.275","-","0.681"
"2019/10/01","23:30","0.28","-","0.686"
"2019/10/01","23:36","0.285","-","0.692"
"2019/10/01","23:42","0.289","-","0.693"
"2019/10/01","23:48","0.293","-","0.697"
"2019/10/01","23:54","0.297","-","0.703"
"2019/10/02","00:00","0.3","-","0.705"
"2019/10/02","00:06","0.302","-","0.709"
"2019/10/02","00:12","0.304","-","0.71"
"2019/10/02","00:18","0.305","-","0.71"
"2019/10/02","00:24","0.306","-","0.712"
"2019/10/02","00:30","0.306","-","0.711"
"2019/10/02","00:36","0.306","-","0.71"
"2019/10/02","00:42","0.305","-","0.708"
"2019/10/02","00:48","0.304","-","0.706"
"2019/10/02","00:54","0.302","-","0.704"
"2019/10/02","01:00","0.3","-","0.7"
"2019/10/02","01:06","0.297","-","0.697"
"2019/10/02","01:12","0.294","-","0.694"
"2019/10/02","01:18","0.29","-","0.69"
"2019/10/02","01:24","0.286","-","0.687"
"2019/10/02","01:30","0.282","-","0.68"
"2019/10/02","01:36","0.277","-","0.673"
"2019/10/02","01:42","0.272","-","0.67"
"2019/10/02","01:48","0.266","-","0.663"
"2019/10/02","01:54","0.26","-","0.659"
"2019/10/02","02:00","0.254","-","0.654"
"2019/10/02","02:06","0.248","-","0.647"
"2019/10/02","02:12","0.241","-","0.641"
"2019/10/02","02:18","0.235","-","0.633"
"2019/10/02","02:24","0.228","-","0.627"
"2019/10/02","02:30","0.22","-","0.62"
"2019/10/02","02:36","0.213","-","0.615"
"2019/10/02","02:42","0.205","-","0.61"
"2019/10/02","02:48","0.197","-","0.602"
"2019/10/02","02:54","0.189","-","0.596"
"2019/10/02","03:00","0.181","-","0.59"
"2019/10/02","03:06","0.173","-","0.585"
"2019/10/02","03:12","0.165","-","0.577"
"2019/10/02","03:18","0.156","-","0.567"
"2019/10/02","03:24","0.148","-","0.561"
"2019/10/02","03:30","0.139","-","0.551"
"2019/10/02","03:36","0.13","-","0.542"
"2019/10/02","03:42","0.122","-","0.534"
"2019/10/02","03:48","0.113","-","0.525"
"2019/10/02","03:54","0.104","-","0.516"
"2019/10/02","04:00","0.095","-","0.508"
"2019/10/02","04:06","0.086","-","0.5"
"2019/10/02","04:12","0.077","-","0.492"
"2019/10/02","04:18","0.068","-","0.484"
"2019/10/02","04:24","0.06","-","0.474"
"2019/10/02","04:30","0.051","-","0.464"
"2019/10/02","04:36","0.042","-","0.454"
"2019/10/02","04:42","0.034","-","0.447"
"2019/10/02","04:48","0.026","-","0.439"
"2019/10/02","04:54","0.018","-","0.432"
"2019/10/02","05:00","0.01","-","0.421"
"2019/10/02","05:06","0.002","-","0.412"
"2019/10/02","05:12","-0.005","-","0.402"
"2019/10/02","05:18","-0.012","-","0.395"
"2019/10/02","05:24","-0.019","-","0.387"
"2019/10/02","05:30","-0.026","-","0.378"
"2019/10/02","05:36","-0.032","-","0.372"
"2019/10/02","05:42","-0.037","-","0.367"
"2019/10/02","05:48","-0.042","-","0.358"
"2019/10/02","05:54","-0.047","-","0.353"
