"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2019/06/25","09:30","-0.034","-","0.231"
"2019/06/25","09:36","-0.035","-","0.23"
"2019/06/25","09:42","-0.035","-","0.227"
"2019/06/25","09:48","-0.036","-","0.224"
"2019/06/25","09:54","-0.036","-","0.222"
"2019/06/25","10:00","-0.035","-","0.227"
"2019/06/25","10:06","-0.034","-","0.231"
"2019/06/25","10:12","-0.033","-","0.232"
"2019/06/25","10:18","-0.032","-","0.234"
"2019/06/25","10:24","-0.03","-","0.238"
"2019/06/25","10:30","-0.028","-","0.243"
"2019/06/25","10:36","-0.025","-","0.245"
"2019/06/25","10:42","-0.022","-","0.248"
"2019/06/25","10:48","-0.019","-","0.248"
"2019/06/25","10:54","-0.016","-","0.251"
"2019/06/25","11:00","-0.012","-","0.26"
"2019/06/25","11:06","-0.008","-","0.263"
"2019/06/25","11:12","-0.004","-","0.269"
"2019/06/25","11:18","0.001","-","0.277"
"2019/06/25","11:24","0.005","-","0.28"
"2019/06/25","11:30","0.01","-","0.282"
"2019/06/25","11:36","0.015","-","0.285"
"2019/06/25","11:42","0.02","-","0.285"
"2019/06/25","11:48","0.025","-","0.286"
"2019/06/25","11:54","0.03","-","0.29"
"2019/06/25","12:00","0.035","-","0.295"
"2019/06/25","12:06","0.04","-","0.298"
"2019/06/25","12:12","0.045","-","0.301"
"2019/06/25","12:18","0.05","-","0.307"
"2019/06/25","12:24","0.055","-","0.311"
"2019/06/25","12:30","0.06","-","0.315"
"2019/06/25","12:36","0.065","-","0.321"
"2019/06/25","12:42","0.07","-","0.326"
"2019/06/25","12:48","0.075","-","0.327"
"2019/06/25","12:54","0.079","-","0.329"
"2019/06/25","13:00","0.084","-","0.334"
"2019/06/25","13:06","0.088","-","0.335"
"2019/06/25","13:12","0.093","-","0.338"
"2019/06/25","13:18","0.097","-","0.337"
"2019/06/25","13:24","0.101","-","0.341"
"2019/06/25","13:30","0.105","-","0.347"
"2019/06/25","13:36","0.109","-","0.348"
"2019/06/25","13:42","0.112","-","0.35"
"2019/06/25","13:48","0.116","-","0.353"
"2019/06/25","13:54","0.119","-","0.355"
"2019/06/25","14:00","0.123","-","0.362"
"2019/06/25","14:06","0.126","-","0.368"
"2019/06/25","14:12","0.129","-","0.368"
"2019/06/25","14:18","0.132","-","0.368"
"2019/06/25","14:24","0.134","-","0.374"
"2019/06/25","14:30","0.137","-","0.378"
"2019/06/25","14:36","0.139","-","0.377"
"2019/06/25","14:42","0.141","-","0.378"
"2019/06/25","14:48","0.143","-","0.377"
"2019/06/25","14:54","0.145","-","0.38"
"2019/06/25","15:00","0.146","-","0.38"
"2019/06/25","15:06","0.147","-","0.378"
"2019/06/25","15:12","0.148","-","0.38"
"2019/06/25","15:18","0.149","-","0.379"
"2019/06/25","15:24","0.149","-","0.382"
"2019/06/25","15:30","0.15","-","0.379"
"2019/06/25","15:36","0.149","-","0.377"
"2019/06/25","15:42","0.149","-","0.375"
"2019/06/25","15:48","0.148","-","0.375"
"2019/06/25","15:54","0.147","-","0.374"
"2019/06/25","16:00","0.146","-","0.37"
"2019/06/25","16:06","0.144","-","0.365"
"2019/06/25","16:12","0.142","-","0.365"
"2019/06/25","16:18","0.14","-","0.361"
"2019/06/25","16:24","0.137","-","0.356"
"2019/06/25","16:30","0.135","-","0.357"
"2019/06/25","16:36","0.131","-","0.354"
"2019/06/25","16:42","0.128","-","0.352"
"2019/06/25","16:48","0.124","-","0.347"
"2019/06/25","16:54","0.12","-","0.336"
"2019/06/25","17:00","0.116","-","0.328"
"2019/06/25","17:06","0.111","-","0.321"
"2019/06/25","17:12","0.107","-","0.316"
"2019/06/25","17:18","0.102","-","0.31"
"2019/06/25","17:24","0.097","-","0.304"
"2019/06/25","17:30","0.091","-","0.3"
"2019/06/25","17:36","0.086","-","0.295"
"2019/06/25","17:42","0.08","-","0.285"
"2019/06/25","17:48","0.075","-","0.279"
"2019/06/25","17:54","0.069","-","0.272"
"2019/06/25","18:00","0.063","-","0.268"
"2019/06/25","18:06","0.057","-","0.262"
"2019/06/25","18:12","0.051","-","0.255"
"2019/06/25","18:18","0.045","-","0.246"
"2019/06/25","18:24","0.039","-","0.239"
"2019/06/25","18:30","0.033","-","0.232"
"2019/06/25","18:36","0.027","-","0.23"
"2019/06/25","18:42","0.021","-","0.224"
"2019/06/25","18:48","0.015","-","0.219"
"2019/06/25","18:54","0.01","-","0.208"
"2019/06/25","19:00","0.004","-","0.201"
"2019/06/25","19:06","-0.002","-","0.193"
"2019/06/25","19:12","-0.008","-","0.184"
"2019/06/25","19:18","-0.014","-","0.177"
"2019/06/25","19:24","-0.02","-","0.169"
"2019/06/25","19:30","-0.026","-","0.162"
"2019/06/25","19:36","-0.031","-","0.154"
"2019/06/25","19:42","-0.037","-","0.149"
"2019/06/25","19:48","-0.042","-","0.141"
"2019/06/25","19:54","-0.048","-","0.136"
"2019/06/25","20:00","-0.053","-","0.132"
"2019/06/25","20:06","-0.059","-","0.124"
"2019/06/25","20:12","-0.064","-","0.118"
"2019/06/25","20:18","-0.069","-","0.11"
"2019/06/25","20:24","-0.074","-","0.102"
"2019/06/25","20:30","-0.079","-","0.095"
"2019/06/25","20:36","-0.084","-","0.088"
"2019/06/25","20:42","-0.089","-","0.084"
"2019/06/25","20:48","-0.093","-","0.081"
"2019/06/25","20:54","-0.098","-","0.073"
"2019/06/25","21:00","-0.102","-","0.067"
"2019/06/25","21:06","-0.106","-","0.064"
"2019/06/25","21:12","-0.11","-","0.058"
"2019/06/25","21:18","-0.113","-","0.057"
"2019/06/25","21:24","-0.116","-","0.053"
"2019/06/25","21:30","-0.119","-","0.049"
"2019/06/25","21:36","-0.122","-","0.048"
"2019/06/25","21:42","-0.124","-","0.045"
"2019/06/25","21:48","-0.126","-","0.041"
"2019/06/25","21:54","-0.127","-","0.04"
"2019/06/25","22:00","-0.128","-","0.037"
"2019/06/25","22:06","-0.129","-","0.034"
"2019/06/25","22:12","-0.129","-","0.033"
"2019/06/25","22:18","-0.129","-","0.033"
"2019/06/25","22:24","-0.128","-","0.031"
"2019/06/25","22:30","-0.127","-","0.031"
"2019/06/25","22:36","-0.126","-","0.031"
"2019/06/25","22:42","-0.124","-","0.032"
"2019/06/25","22:48","-0.122","-","0.033"
"2019/06/25","22:54","-0.119","-","0.038"
"2019/06/25","23:00","-0.116","-","0.043"
"2019/06/25","23:06","-0.112","-","0.042"
"2019/06/25","23:12","-0.108","-","0.044"
"2019/06/25","23:18","-0.104","-","0.047"
"2019/06/25","23:24","-0.099","-","0.05"
"2019/06/25","23:30","-0.095","-","0.051"
"2019/06/25","23:36","-0.089","-","0.054"
"2019/06/25","23:42","-0.084","-","0.056"
"2019/06/25","23:48","-0.078","-","0.061"
"2019/06/25","23:54","-0.072","-","0.067"
"2019/06/26","00:00","-0.066","-","0.075"
"2019/06/26","00:06","-0.06","-","0.079"
"2019/06/26","00:12","-0.053","-","0.084"
"2019/06/26","00:18","-0.047","-","0.09"
"2019/06/26","00:24","-0.04","-","0.096"
"2019/06/26","00:30","-0.033","-","0.1"
"2019/06/26","00:36","-0.026","-","0.106"
"2019/06/26","00:42","-0.02","-","0.11"
"2019/06/26","00:48","-0.013","-","0.116"
"2019/06/26","00:54","-0.006","-","0.123"
"2019/06/26","01:00","0.001","-","0.127"
"2019/06/26","01:06","0.008","-","0.134"
"2019/06/26","01:12","0.015","-","0.141"
"2019/06/26","01:18","0.021","-","0.148"
"2019/06/26","01:24","0.028","-","0.155"
"2019/06/26","01:30","0.035","-","0.162"
"2019/06/26","01:36","0.041","-","0.168"
"2019/06/26","01:42","0.048","-","0.174"
"2019/06/26","01:48","0.054","-","0.182"
"2019/06/26","01:54","0.06","-","0.189"
"2019/06/26","02:00","0.067","-","0.195"
"2019/06/26","02:06","0.073","-","0.2"
"2019/06/26","02:12","0.079","-","0.205"
"2019/06/26","02:18","0.085","-","0.21"
"2019/06/26","02:24","0.091","-","0.216"
"2019/06/26","02:30","0.096","-","0.222"
"2019/06/26","02:36","0.102","-","0.228"
"2019/06/26","02:42","0.107","-","0.235"
"2019/06/26","02:48","0.113","-","0.242"
"2019/06/26","02:54","0.118","-","0.248"
"2019/06/26","03:00","0.123","-","0.256"
"2019/06/26","03:06","0.128","-","0.261"
"2019/06/26","03:12","0.132","-","0.266"
"2019/06/26","03:18","0.137","-","0.271"
"2019/06/26","03:24","0.141","-","0.276"
"2019/06/26","03:30","0.145","-","0.278"
"2019/06/26","03:36","0.149","-","0.282"
"2019/06/26","03:42","0.152","-","0.285"
"2019/06/26","03:48","0.156","-","0.288"
"2019/06/26","03:54","0.159","-","0.291"
"2019/06/26","04:00","0.161","-","0.296"
"2019/06/26","04:06","0.164","-","0.301"
"2019/06/26","04:12","0.166","-","0.304"
"2019/06/26","04:18","0.168","-","0.305"
"2019/06/26","04:24","0.169","-","0.307"
"2019/06/26","04:30","0.171","-","0.306"
"2019/06/26","04:36","0.172","-","0.307"
"2019/06/26","04:42","0.172","-","0.31"
"2019/06/26","04:48","0.172","-","0.312"
"2019/06/26","04:54","0.172","-","0.313"
"2019/06/26","05:00","0.172","-","0.313"
"2019/06/26","05:06","0.171","-","0.314"
"2019/06/26","05:12","0.17","-","0.313"
"2019/06/26","05:18","0.169","-","0.312"
"2019/06/26","05:24","0.167","-","0.31"
"2019/06/26","05:30","0.165","-","0.309"
"2019/06/26","05:36","0.163","-","0.309"
"2019/06/26","05:42","0.161","-","0.309"
"2019/06/26","05:48","0.158","-","0.305"
"2019/06/26","05:54","0.155","-","0.302"
"2019/06/26","06:00","0.152","-","0.299"
"2019/06/26","06:06","0.149","-","0.293"
"2019/06/26","06:12","0.146","-","0.291"
"2019/06/26","06:18","0.142","-","0.288"
"2019/06/26","06:24","0.139","-","0.286"
"2019/06/26","06:30","0.135","-","0.277"
"2019/06/26","06:36","0.131","-","0.273"
"2019/06/26","06:42","0.127","-","0.274"
"2019/06/26","06:48","0.123","-","0.27"
"2019/06/26","06:54","0.119","-","0.269"
"2019/06/26","07:00","0.115","-","0.268"
"2019/06/26","07:06","0.111","-","0.261"
"2019/06/26","07:12","0.107","-","0.257"
"2019/06/26","07:18","0.103","-","0.252"
"2019/06/26","07:24","0.098","-","0.25"
"2019/06/26","07:30","0.094","-","0.244"
"2019/06/26","07:36","0.09","-","0.238"
"2019/06/26","07:42","0.085","-","0.238"
"2019/06/26","07:48","0.081","-","0.229"
"2019/06/26","07:54","0.076","-","0.224"
"2019/06/26","08:00","0.072","-","0.219"
"2019/06/26","08:06","0.068","-","0.213"
"2019/06/26","08:12","0.063","-","0.208"
"2019/06/26","08:18","0.058","-","0.203"
"2019/06/26","08:24","0.054","-","0.195"
"2019/06/26","08:30","0.049","-","0.191"
"2019/06/26","08:36","0.045","-","0.187"
"2019/06/26","08:42","0.04","-","0.184"
"2019/06/26","08:48","0.036","-","0.179"
"2019/06/26","08:54","0.031","-","0.175"
"2019/06/26","09:00","0.027","-","0.169"
"2019/06/26","09:06","0.023","-","0.164"
"2019/06/26","09:12","0.019","-","0.157"
"2019/06/26","09:18","0.014","-","0.151"
"2019/06/26","09:24","0.01","-","0.148"
"2019/06/26","09:30","0.006","-","0.144"
"2019/06/26","09:36","0.003","-","0.142"
"2019/06/26","09:42","-0.001","-","0.14"
"2019/06/26","09:48","-0.004","-","0.137"
"2019/06/26","09:54","-0.007","-","0.135"
"2019/06/26","10:00","-0.01","-","0.131"
"2019/06/26","10:06","-0.013","-","0.127"
"2019/06/26","10:12","-0.015","-","0.125"
"2019/06/26","10:18","-0.018","-","0.122"
"2019/06/26","10:24","-0.019","-","0.121"
"2019/06/26","10:30","-0.021","-","0.123"
"2019/06/26","10:36","-0.022","-","0.122"
"2019/06/26","10:42","-0.023","-","0.122"
"2019/06/26","10:48","-0.023","-","0.122"
"2019/06/26","10:54","-0.023","-","0.126"
"2019/06/26","11:00","-0.023","-","0.126"
"2019/06/26","11:06","-0.022","-","0.127"
"2019/06/26","11:12","-0.021","-","0.129"
"2019/06/26","11:18","-0.02","-","0.131"
"2019/06/26","11:24","-0.018","-","0.134"
"2019/06/26","11:30","-0.016","-","0.137"
"2019/06/26","11:36","-0.014","-","0.131"
"2019/06/26","11:42","-0.012","-","0.137"
"2019/06/26","11:48","-0.009","-","0.144"
"2019/06/26","11:54","-0.006","-","0.147"
"2019/06/26","12:00","-0.002","-","0.158"
"2019/06/26","12:06","0.001","-","0.156"
"2019/06/26","12:12","0.005","-","0.159"
"2019/06/26","12:18","0.009","-","0.165"
"2019/06/26","12:24","0.013","-","0.173"
"2019/06/26","12:30","0.017","-","0.178"
"2019/06/26","12:36","0.021","-","0.18"
"2019/06/26","12:42","0.025","-","0.182"
"2019/06/26","12:48","0.03","-","0.19"
"2019/06/26","12:54","0.034","-","0.192"
"2019/06/26","13:00","0.039","-","0.197"
"2019/06/26","13:06","0.043","-","0.202"
"2019/06/26","13:12","0.047","-","0.21"
"2019/06/26","13:18","0.052","-","0.22"
"2019/06/26","13:24","0.056","-","0.218"
"2019/06/26","13:30","0.06","-","0.224"
"2019/06/26","13:36","0.064","-","0.23"
"2019/06/26","13:42","0.068","-","0.235"
"2019/06/26","13:48","0.072","-","0.242"
"2019/06/26","13:54","0.076","-","0.247"
"2019/06/26","14:00","0.079","-","0.248"
"2019/06/26","14:06","0.083","-","0.256"
"2019/06/26","14:12","0.087","-","0.258"
"2019/06/26","14:18","0.09","-","0.263"
"2019/06/26","14:24","0.093","-","0.267"
"2019/06/26","14:30","0.096","-","0.269"
"2019/06/26","14:36","0.099","-","0.273"
"2019/06/26","14:42","0.102","-","0.276"
"2019/06/26","14:48","0.105","-","0.276"
"2019/06/26","14:54","0.108","-","0.283"
"2019/06/26","15:00","0.11","-","0.286"
"2019/06/26","15:06","0.112","-","0.29"
"2019/06/26","15:12","0.115","-","0.294"
"2019/06/26","15:18","0.117","-","0.293"
"2019/06/26","15:24","0.119","-","0.297"
"2019/06/26","15:30","0.12","-","0.301"
"2019/06/26","15:36","0.122","-","0.304"
"2019/06/26","15:42","0.123","-","0.304"
"2019/06/26","15:48","0.124","-","0.306"
"2019/06/26","15:54","0.125","-","0.307"
"2019/06/26","16:00","0.126","-","0.311"
"2019/06/26","16:06","0.127","-","0.305"
"2019/06/26","16:12","0.127","-","0.306"
"2019/06/26","16:18","0.127","-","0.309"
"2019/06/26","16:24","0.126","-","0.309"
"2019/06/26","16:30","0.126","-","0.309"
"2019/06/26","16:36","0.125","-","0.307"
"2019/06/26","16:42","0.124","-","0.309"
"2019/06/26","16:48","0.122","-","0.305"
"2019/06/26","16:54","0.121","-","0.304"
"2019/06/26","17:00","0.119","-","0.305"
"2019/06/26","17:06","0.116","-","0.3"
"2019/06/26","17:12","0.114","-","0.299"
"2019/06/26","17:18","0.111","-","0.298"
"2019/06/26","17:24","0.108","-","0.293"
"2019/06/26","17:30","0.104","-","0.29"
"2019/06/26","17:36","0.1","-","0.286"
"2019/06/26","17:42","0.096","-","0.281"
"2019/06/26","17:48","0.092","-","0.279"
"2019/06/26","17:54","0.088","-","0.274"
"2019/06/26","18:00","0.083","-","0.269"
"2019/06/26","18:06","0.078","-","0.264"
"2019/06/26","18:12","0.073","-","0.256"
"2019/06/26","18:18","0.068","-","0.251"
"2019/06/26","18:24","0.063","-","0.247"
"2019/06/26","18:30","0.057","-","0.243"
"2019/06/26","18:36","0.052","-","0.24"
"2019/06/26","18:42","0.046","-","0.232"
"2019/06/26","18:48","0.04","-","0.226"
"2019/06/26","18:54","0.034","-","0.22"
"2019/06/26","19:00","0.028","-","0.214"
"2019/06/26","19:06","0.023","-","0.21"
"2019/06/26","19:12","0.017","-","0.203"
"2019/06/26","19:18","0.011","-","0.196"
"2019/06/26","19:24","0.005","-","0.188"
"2019/06/26","19:30","-0.001","-","0.181"
"2019/06/26","19:36","-0.007","-","0.176"
"2019/06/26","19:42","-0.012","-","0.169"
"2019/06/26","19:48","-0.018","-","0.163"
"2019/06/26","19:54","-0.024","-","0.156"
"2019/06/26","20:00","-0.03","-","0.15"
"2019/06/26","20:06","-0.035","-","0.143"
"2019/06/26","20:12","-0.041","-","0.137"
"2019/06/26","20:18","-0.046","-","0.13"
"2019/06/26","20:24","-0.052","-","0.124"
"2019/06/26","20:30","-0.057","-","0.117"
"2019/06/26","20:36","-0.062","-","0.11"
"2019/06/26","20:42","-0.068","-","0.108"
"2019/06/26","20:48","-0.073","-","0.102"
"2019/06/26","20:54","-0.078","-","0.096"
"2019/06/26","21:00","-0.083","-","0.091"
"2019/06/26","21:06","-0.088","-","0.085"
"2019/06/26","21:12","-0.093","-","0.081"
"2019/06/26","21:18","-0.097","-","0.075"
"2019/06/26","21:24","-0.102","-","0.067"
"2019/06/26","21:30","-0.106","-","0.067"
"2019/06/26","21:36","-0.11","-","0.06"
"2019/06/26","21:42","-0.114","-","0.057"
"2019/06/26","21:48","-0.118","-","0.055"
"2019/06/26","21:54","-0.122","-","0.053"
"2019/06/26","22:00","-0.125","-","0.052"
"2019/06/26","22:06","-0.128","-","0.048"
"2019/06/26","22:12","-0.131","-","0.045"
"2019/06/26","22:18","-0.134","-","0.043"
"2019/06/26","22:24","-0.136","-","0.043"
"2019/06/26","22:30","-0.138","-","0.042"
"2019/06/26","22:36","-0.139","-","0.041"
"2019/06/26","22:42","-0.14","-","0.042"
"2019/06/26","22:48","-0.141","-","0.042"
"2019/06/26","22:54","-0.141","-","0.042"
"2019/06/26","23:00","-0.141","-","0.041"
"2019/06/26","23:06","-0.141","-","0.044"
"2019/06/26","23:12","-0.14","-","0.048"
"2019/06/26","23:18","-0.138","-","0.05"
"2019/06/26","23:24","-0.136","-","0.051"
"2019/06/26","23:30","-0.134","-","0.053"
"2019/06/26","23:36","-0.131","-","0.059"
"2019/06/26","23:42","-0.128","-","0.065"
"2019/06/26","23:48","-0.124","-","0.072"
"2019/06/26","23:54","-0.12","-","0.076"
"2019/06/27","00:00","-0.116","-","0.08"
"2019/06/27","00:06","-0.111","-","0.086"
"2019/06/27","00:12","-0.106","-","0.092"
"2019/06/27","00:18","-0.101","-","0.098"
"2019/06/27","00:24","-0.095","-","0.105"
"2019/06/27","00:30","-0.089","-","0.112"
"2019/06/27","00:36","-0.083","-","0.12"
"2019/06/27","00:42","-0.076","-","0.125"
"2019/06/27","00:48","-0.069","-","0.132"
"2019/06/27","00:54","-0.062","-","0.14"
"2019/06/27","01:00","-0.055","-","0.147"
"2019/06/27","01:06","-0.048","-","0.156"
"2019/06/27","01:12","-0.041","-","0.161"
"2019/06/27","01:18","-0.033","-","0.168"
"2019/06/27","01:24","-0.026","-","0.178"
"2019/06/27","01:30","-0.018","-","0.187"
"2019/06/27","01:36","-0.011","-","0.196"
"2019/06/27","01:42","-0.003","-","0.203"
"2019/06/27","01:48","0.004","-","0.21"
"2019/06/27","01:54","0.012","-","0.218"
"2019/06/27","02:00","0.02","-","0.226"
"2019/06/27","02:06","0.027","-","0.231"
"2019/06/27","02:12","0.034","-","0.237"
"2019/06/27","02:18","0.042","-","0.243"
"2019/06/27","02:24","0.049","-","0.25"
"2019/06/27","02:30","0.056","-","0.258"
"2019/06/27","02:36","0.063","-","0.265"
"2019/06/27","02:42","0.07","-","0.273"
"2019/06/27","02:48","0.077","-","0.278"
"2019/06/27","02:54","0.084","-","0.285"
"2019/06/27","03:00","0.091","-","0.294"
"2019/06/27","03:06","0.098","-","0.3"
"2019/06/27","03:12","0.104","-","0.309"
"2019/06/27","03:18","0.111","-","0.315"
"2019/06/27","03:24","0.117","-","0.322"
"2019/06/27","03:30","0.123","-","0.328"
"2019/06/27","03:36","0.129","-","0.334"
"2019/06/27","03:42","0.135","-","0.34"
"2019/06/27","03:48","0.141","-","0.347"
"2019/06/27","03:54","0.146","-","0.353"
"2019/06/27","04:00","0.151","-","0.357"
"2019/06/27","04:06","0.156","-","0.362"
"2019/06/27","04:12","0.161","-","0.368"
"2019/06/27","04:18","0.166","-","0.373"
"2019/06/27","04:24","0.17","-","0.38"
"2019/06/27","04:30","0.175","-","0.384"
"2019/06/27","04:36","0.178","-","0.389"
"2019/06/27","04:42","0.182","-","0.392"
"2019/06/27","04:48","0.185","-","0.393"
"2019/06/27","04:54","0.188","-","0.397"
"2019/06/27","05:00","0.191","-","0.4"
"2019/06/27","05:06","0.193","-","0.403"
"2019/06/27","05:12","0.195","-","0.408"
"2019/06/27","05:18","0.197","-","0.409"
"2019/06/27","05:24","0.198","-","0.409"
"2019/06/27","05:30","0.199","-","0.411"
"2019/06/27","05:36","0.2","-","0.412"
"2019/06/27","05:42","0.2","-","0.413"
"2019/06/27","05:48","0.2","-","0.414"
"2019/06/27","05:54","0.2","-","0.412"
"2019/06/27","06:00","0.199","-","0.414"
"2019/06/27","06:06","0.198","-","0.41"
"2019/06/27","06:12","0.197","-","0.402"
"2019/06/27","06:18","0.195","-","0.396"
"2019/06/27","06:24","0.193","-","0.393"
"2019/06/27","06:30","0.191","-","0.39"
"2019/06/27","06:36","0.189","-","0.392"
"2019/06/27","06:42","0.186","-","0.394"
"2019/06/27","06:48","0.183","-","0.383"
"2019/06/27","06:54","0.18","-","0.383"
"2019/06/27","07:00","0.176","-","0.38"
"2019/06/27","07:06","0.173","-","0.376"
"2019/06/27","07:12","0.169","-","0.378"
"2019/06/27","07:18","0.165","-","0.367"
"2019/06/27","07:24","0.162","-","0.358"
"2019/06/27","07:30","0.157","-","0.355"
"2019/06/27","07:36","0.153","-","0.347"
"2019/06/27","07:42","0.149","-","0.346"
"2019/06/27","07:48","0.145","-","0.341"
"2019/06/27","07:54","0.14","-","0.337"
"2019/06/27","08:00","0.136","-","0.335"
"2019/06/27","08:06","0.131","-","0.323"
"2019/06/27","08:12","0.127","-","0.317"
"2019/06/27","08:18","0.122","-","0.315"
"2019/06/27","08:24","0.117","-","0.306"
"2019/06/27","08:30","0.112","-","0.307"
"2019/06/27","08:36","0.108","-","0.298"
"2019/06/27","08:42","0.103","-","0.288"
"2019/06/27","08:48","0.098","-","0.285"
"2019/06/27","08:54","0.093","-","0.284"
"2019/06/27","09:00","0.088","-","0.276"
"2019/06/27","09:06","0.083","-","0.275"
"2019/06/27","09:12","0.078","-","0.265"
"2019/06/27","09:18","0.073","-","0.259"
"2019/06/27","09:24","0.067","-","0.248"
"2019/06/27","09:30","0.062","-","0.244"
"2019/06/27","09:36","0.057","-","0.237"
"2019/06/27","09:42","0.052","-","0.232"
"2019/06/27","09:48","0.047","-","0.227"
"2019/06/27","09:54","0.042","-","0.224"
"2019/06/27","10:00","0.037","-","0.214"
"2019/06/27","10:06","0.032","-","0.21"
"2019/06/27","10:12","0.027","-","0.203"
"2019/06/27","10:18","0.023","-","0.2"
"2019/06/27","10:24","0.018","-","0.194"
"2019/06/27","10:30","0.014","-","0.19"
"2019/06/27","10:36","0.01","-","0.186"
"2019/06/27","10:42","0.006","-","0.182"
"2019/06/27","10:48","0.002","-","0.178"
"2019/06/27","10:54","-0.001","-","0.175"
"2019/06/27","11:00","-0.005","-","0.17"
"2019/06/27","11:06","-0.008","-","0.166"
"2019/06/27","11:12","-0.01","-","0.165"
"2019/06/27","11:18","-0.013","-","0.162"
"2019/06/27","11:24","-0.015","-","0.16"
"2019/06/27","11:30","-0.016","-","0.159"
"2019/06/27","11:36","-0.018","-","0.156"
"2019/06/27","11:42","-0.019","-","0.155"
"2019/06/27","11:48","-0.019","-","0.156"
"2019/06/27","11:54","-0.019","-","0.156"
"2019/06/27","12:00","-0.019","-","0.159"
"2019/06/27","12:06","-0.019","-","0.158"
"2019/06/27","12:12","-0.018","-","0.161"
"2019/06/27","12:18","-0.017","-","0.163"
"2019/06/27","12:24","-0.015","-","0.165"
"2019/06/27","12:30","-0.014","-","0.166"
"2019/06/27","12:36","-0.012","-","0.168"
"2019/06/27","12:42","-0.009","-","0.168"
"2019/06/27","12:48","-0.007","-","0.172"
"2019/06/27","12:54","-0.004","-","0.174"
"2019/06/27","13:00","-0.001","-","0.177"
"2019/06/27","13:06","0.002","-","0.179"
"2019/06/27","13:12","0.006","-","0.182"
"2019/06/27","13:18","0.009","-","0.186"
"2019/06/27","13:24","0.013","-","0.188"
"2019/06/27","13:30","0.016","-","0.19"
"2019/06/27","13:36","0.02","-","0.195"
"2019/06/27","13:42","0.024","-","0.198"
"2019/06/27","13:48","0.028","-","0.202"
"2019/06/27","13:54","0.032","-","0.203"
"2019/06/27","14:00","0.035","-","0.209"
"2019/06/27","14:06","0.039","-","0.211"
"2019/06/27","14:12","0.043","-","0.216"
"2019/06/27","14:18","0.047","-","0.22"
"2019/06/27","14:24","0.05","-","0.223"
"2019/06/27","14:30","0.054","-","0.224"
"2019/06/27","14:36","0.057","-","0.227"
"2019/06/27","14:42","0.061","-","0.227"
"2019/06/27","14:48","0.064","-","0.23"
"2019/06/27","14:54","0.068","-","0.233"
"2019/06/27","15:00","0.071","-","0.237"
"2019/06/27","15:06","0.074","-","0.241"
"2019/06/27","15:12","0.077","-","0.245"
"2019/06/27","15:18","0.08","-","0.248"
"2019/06/27","15:24","0.082","-","0.251"
"2019/06/27","15:30","0.085","-","0.254"
"2019/06/27","15:36","0.087","-","0.256"
"2019/06/27","15:42","0.09","-","0.259"
"2019/06/27","15:48","0.092","-","0.259"
"2019/06/27","15:54","0.094","-","0.263"
"2019/06/27","16:00","0.096","-","0.264"
"2019/06/27","16:06","0.098","-","0.266"
"2019/06/27","16:12","0.1","-","0.268"
"2019/06/27","16:18","0.101","-","0.269"
"2019/06/27","16:24","0.103","-","0.272"
"2019/06/27","16:30","0.104","-","0.273"
"2019/06/27","16:36","0.105","-","0.275"
"2019/06/27","16:42","0.106","-","0.276"
"2019/06/27","16:48","0.107","-","0.276"
"2019/06/27","16:54","0.107","-","0.277"
"2019/06/27","17:00","0.107","-","0.278"
"2019/06/27","17:06","0.107","-","0.279"
"2019/06/27","17:12","0.107","-","0.278"
"2019/06/27","17:18","0.106","-","0.278"
"2019/06/27","17:24","0.105","-","0.277"
"2019/06/27","17:30","0.104","-","0.274"
"2019/06/27","17:36","0.103","-","0.271"
"2019/06/27","17:42","0.101","-","0.269"
"2019/06/27","17:48","0.099","-","0.266"
"2019/06/27","17:54","0.097","-","0.264"
"2019/06/27","18:00","0.094","-","0.261"
"2019/06/27","18:06","0.091","-","0.256"
"2019/06/27","18:12","0.088","-","0.253"
"2019/06/27","18:18","0.085","-","0.249"
"2019/06/27","18:24","0.081","-","0.243"
"2019/06/27","18:30","0.077","-","0.24"
"2019/06/27","18:36","0.073","-","0.236"
"2019/06/27","18:42","0.069","-","0.231"
"2019/06/27","18:48","0.064","-","0.225"
"2019/06/27","18:54","0.059","-","0.219"
"2019/06/27","19:00","0.054","-","0.211"
"2019/06/27","19:06","0.049","-","0.208"
"2019/06/27","19:12","0.044","-","0.202"
"2019/06/27","19:18","0.038","-","0.196"
"2019/06/27","19:24","0.033","-","0.188"
"2019/06/27","19:30","0.027","-","0.182"
"2019/06/27","19:36","0.022","-","0.175"
"2019/06/27","19:42","0.016","-","0.167"
"2019/06/27","19:48","0.01","-","0.161"
"2019/06/27","19:54","0.004","-","0.154"
"2019/06/27","20:00","-0.002","-","0.147"
"2019/06/27","20:06","-0.007","-","0.142"
"2019/06/27","20:12","-0.013","-","0.136"
"2019/06/27","20:18","-0.019","-","0.13"
"2019/06/27","20:24","-0.025","-","0.123"
"2019/06/27","20:30","-0.03","-","0.117"
"2019/06/27","20:36","-0.036","-","0.109"
"2019/06/27","20:42","-0.042","-","0.102"
"2019/06/27","20:48","-0.047","-","0.096"
"2019/06/27","20:54","-0.053","-","0.089"
"2019/06/27","21:00","-0.058","-","0.082"
"2019/06/27","21:06","-0.064","-","0.074"
"2019/06/27","21:12","-0.069","-","0.068"
