unixtime, timestamp, slave_ID, co2, duty1, co2ave1, co2ave5, dutyave5, co2sd5, temp, pressure, humidity, gas, approx_altitude
1569155840.00,2019/9/22 12:36:27,255,700.00,500.00,697.17,685.73,499.48,NA,35.70,1020.75,48.03,564.76,-62.09
1569156352.00,2019/9/22 12:46:28,255,705.00,297.46,699.67,721.34,285.16,NA,36.42,1020.56,46.55,569.05,-60.85
1569156736.00,2019/9/22 12:51:28,255,634.00,336.28,654.58,660.02,316.16,NA,35.45,1020.48,46.90,611.91,-60.02
1569156992.00,2019/9/22 12:56:28,255,688.00,372.66,662.00,656.42,355.23,NA,34.83,1020.48,49.45,580.32,-60.02
1569157248.00,2019/9/22 13:1:28,255,651.00,403.27,642.17,677.43,383.41,NA,34.84,1020.40,49.09,592.03,-59.53
1569157632.00,2019/9/22 13:6:28,255,661.00,436.29,660.25,664.15,418.18,NA,34.28,1020.40,49.31,607.50,-59.36
1569157888.00,2019/9/22 13:11:28,255,668.00,464.21,667.92,679.45,449.08,NA,34.31,1020.36,49.35,592.03,-58.86
1569158144.00,2019/9/22 13:16:28,255,707.00,484.07,703.92,695.42,475.03,NA,34.41,1020.28,50.14,570.01,-58.20
1569158528.00,2019/9/22 13:21:29,255,737.00,496.50,733.50,714.93,492.15,NA,33.96,1020.22,51.67,528.47,-57.87
1569158784.00,2019/9/22 13:26:29,255,742.00,495.53,750.92,715.32,497.49,NA,33.08,1020.15,53.28,490.78,-57.29
1569159040.00,2019/9/22 13:31:29,255,699.00,488.99,745.50,758.53,491.62,NA,32.70,1020.07,54.16,458.73,-56.79
1569159424.00,2019/9/22 13:36:29,255,730.00,499.97,714.08,700.87,497.73,NA,32.43,1020.01,56.56,428.96,-55.80
1569159680.00,2019/9/22 13:41:29,255,684.00,500.00,699.08,705.95,499.98,NA,32.81,1019.93,56.35,412.18,-55.47
1569159936.00,2019/9/22 13:46:29,255,704.00,500.00,641.00,673.83,500.00,NA,33.43,1019.83,54.96,418.32,-54.81
1569160320.00,2019/9/22 13:51:30,255,660.00,500.00,653.58,664.23,499.75,NA,33.21,1019.74,54.45,478.25,-53.98
1569160576.00,2019/9/22 13:56:30,255,645.00,500.00,671.83,691.28,499.98,NA,33.32,1019.72,54.18,493.29,-53.40
1569160832.00,2019/9/22 14:1:30,255,678.00,500.00,678.67,690.93,499.80,NA,33.59,1019.64,53.20,503.23,-53.07
1569161216.00,2019/9/22 14:6:30,255,733.00,496.61,751.00,740.20,498.10,NA,34.56,1019.60,51.82,478.58,-52.57
1569161472.00,2019/9/22 14:11:30,255,734.00,496.17,727.08,692.25,497.61,NA,34.73,1019.58,51.19,520.72,-52.73
1569161728.00,2019/9/22 14:16:30,255,703.00,500.00,711.08,704.00,499.35,NA,34.79,1019.56,50.89,527.64,-52.57
1569162112.00,2019/9/22 14:21:30,255,740.00,498.26,724.08,708.50,499.87,NA,34.52,1019.48,52.55,521.92,-51.74
1569162368.00,2019/9/22 14:26:30,255,744.00,497.61,747.42,727.08,498.94,NA,34.68,1019.44,51.24,523.54,-51.58
1569162752.00,2019/9/22 14:31:31,255,787.00,478.59,730.50,757.25,489.94,NA,34.68,1019.40,52.21,473.54,-51.24
1569163008.00,2019/9/22 14:36:31,255,755.00,476.83,762.42,744.72,476.08,NA,34.97,1019.44,51.05,484.08,-51.41
1569163264.00,2019/9/22 14:41:31,255,759.00,479.63,755.92,742.02,480.91,NA,35.28,1019.36,50.13,474.54,-50.75
1569163648.00,2019/9/22 14:46:31,255,717.00,294.25,736.08,726.29,285.69,NA,35.38,1019.38,49.77,496.19,-51.08
1569163904.00,2019/9/22 14:51:31,255,682.00,297.73,693.25,742.97,292.86,NA,35.69,1019.32,49.22,491.85,-50.41
1569164160.00,2019/9/22 14:56:31,255,709.00,308.09,713.83,719.50,301.59,NA,35.39,1019.27,50.97,494.37,-50.09
1569164544.00,2019/9/22 15:1:32,255,716.00,321.10,724.50,716.18,314.76,NA,35.64,1019.28,49.85,510.08,-50.00
1569164800.00,2019/9/22 15:6:32,255,714.00,328.09,726.67,732.37,324.29,NA,35.45,1019.21,50.79,498.39,-49.34
1569165056.00,2019/9/22 15:11:32,255,666.00,347.22,683.83,708.30,335.64,NA,35.07,1019.09,50.48,526.82,-48.51
1569165440.00,2019/9/22 15:16:32,255,777.00,354.23,749.00,721.58,353.45,NA,35.17,1019.03,51.79,492.21,-48.18
1569165696.00,2019/9/22 15:21:32,255,670.00,365.15,670.58,721.22,351.54,NA,35.17,1018.99,51.01,531.80,-47.85
1569165952.00,2019/9/22 15:26:32,255,719.00,401.35,673.58,657.00,385.93,NA,34.46,1018.95,52.24,549.13,-47.52
1569166336.00,2019/9/22 15:31:32,255,727.00,414.68,724.25,710.42,407.94,NA,34.86,1018.99,51.19,539.03,-47.52
1569166592.00,2019/9/22 15:36:33,255,696.00,434.04,710.50,706.37,424.26,NA,34.35,1019.03,53.28,517.52,-48.18
1569166848.00,2019/9/22 15:41:33,255,726.00,437.55,736.00,735.82,434.52,NA,34.42,1019.01,52.24,510.85,-48.18
1569167232.00,2019/9/22 15:46:33,255,793.00,414.95,790.08,764.90,433.16,NA,35.05,1018.99,51.40,476.89,-47.52
1569167488.00,2019/9/22 15:51:33,255,806.00,384.23,798.83,773.23,403.63,NA,35.74,1018.97,51.23,445.98,-47.52
1569167744.00,2019/9/22 15:56:33,255,772.00,276.95,808.92,818.08,329.34,NA,36.14,1018.99,48.62,456.86,-47.52
1569168128.00,2019/9/22 16:1:33,255,785.00,201.99,806.17,796.08,245.96,NA,36.04,1018.93,49.52,466.98,-47.52
1569168384.00,2019/9/22 16:6:33,255,755.00,206.45,731.83,739.73,206.08,NA,34.95,1018.93,51.15,484.43,-47.18
1569168640.00,2019/9/22 16:11:34,255,766.00,210.16,771.17,736.18,211.84,NA,34.78,1018.89,51.38,465.05,-46.68
1569169024.00,2019/9/22 16:16:34,255,737.00,173.92,747.67,774.40,185.11,NA,34.97,1018.81,49.97,457.48,-46.19
1569169280.00,2019/9/22 16:21:34,255,741.00,188.43,661.92,722.97,178.12,NA,34.18,1018.83,52.81,472.55,-46.11
1569169536.00,2019/9/22 16:26:34,255,773.00,170.19,763.17,766.18,176.50,NA,34.57,1018.78,52.70,451.36,-45.94
1569169920.00,2019/9/22 16:31:34,255,801.00,59.96,804.17,815.90,109.57,NA,34.50,1018.80,52.90,413.70,-46.19
1569170176.00,2019/9/22 16:36:34,255,773.00,31.31,756.67,775.65,36.06,NA,33.73,1018.80,54.52,399.48,-45.94
1569170432.00,2019/9/22 16:41:34,255,788.00,23.31,686.00,755.12,19.47,NA,33.34,1018.74,55.95,390.69,-45.61
1569170816.00,2019/9/22 16:46:35,255,768.00,220.94,717.08,760.07,225.47,NA,32.77,1018.68,56.21,363.62,-45.28
1569171072.00,2019/9/22 16:51:35,255,840.00,172.94,821.83,770.92,211.77,NA,32.46,1018.72,59.18,323.55,-45.61
1569171456.00,2019/9/22 16:56:35,255,800.00,47.58,799.42,831.85,95.92,NA,32.09,1018.74,59.06,305.11,-45.94
1569171712.00,2019/9/22 17:1:35,255,845.00,0.99,849.17,836.42,10.42,NA,31.80,1018.76,59.69,284.44,-45.77
1569171968.00,2019/9/22 17:6:35,255,746.00,8.95,772.58,781.67,8.43,NA,31.20,1018.78,60.75,303.71,-46.11
1569172352.00,2019/9/22 17:11:35,255,804.00,0.17,820.33,816.70,2.08,NA,30.59,1018.81,62.72,283.96,-45.94
1569172608.00,2019/9/22 17:16:35,255,748.00,8.19,732.25,771.65,2.58,NA,29.88,1018.72,64.10,285.67,-45.61
1569172864.00,2019/9/22 17:21:36,255,815.00,0.38,826.08,807.53,2.51,NA,29.35,1018.66,66.40,261.16,-44.95
1569173248.00,2019/9/22 17:26:36,255,778.00,6.27,779.17,789.92,1.95,NA,28.95,1018.64,68.05,258.31,-44.45
1569173504.00,2019/9/22 17:31:36,255,784.00,37.44,774.92,772.05,9.24,NA,28.69,1018.64,68.81,258.72,-44.28
1569173760.00,2019/9/22 17:36:36,255,717.00,23.37,761.75,767.55,30.39,NA,28.35,1018.70,69.28,267.69,-45.44
1569174144.00,2019/9/22 17:41:36,255,818.00,0.00,810.83,769.33,17.71,NA,28.23,1018.72,69.85,259.52,-45.28
1569174400.00,2019/9/22 17:46:36,255,739.00,6.11,793.00,807.07,0.24,NA,28.18,1018.60,69.71,261.57,-44.78
1569174656.00,2019/9/22 17:51:36,255,787.00,0.04,796.33,788.12,4.11,NA,28.01,1018.62,70.76,258.51,-44.45
1569175040.00,2019/9/22 17:56:36,255,774.00,3.65,804.25,802.62,9.23,NA,27.94,1018.54,70.44,261.16,-44.12
1569175296.00,2019/9/22 18:1:37,255,825.00,0.89,803.00,782.90,2.97,NA,27.75,1018.52,71.76,259.12,-43.79
1569175552.00,2019/9/22 18:6:37,255,818.00,0.79,822.83,825.07,0.90,NA,27.73,1018.52,71.98,253.58,-43.95
1569175936.00,2019/9/22 18:11:37,255,814.00,0.79,812.08,847.93,0.79,NA,27.61,1018.54,71.72,247.89,-43.62
1569176192.00,2019/9/22 18:16:37,255,851.00,0.28,829.00,824.35,0.77,NA,27.68,1018.50,71.96,243.88,-43.79
1569176448.00,2019/9/22 18:21:37,255,902.00,0.17,814.08,835.65,0.62,NA,27.70,1018.56,72.61,231.63,-44.28
1569176832.00,2019/9/22 18:26:37,255,937.00,0.17,941.92,900.88,0.17,NA,27.60,1018.58,73.71,199.34,-44.28
1569177088.00,2019/9/22 18:31:37,255,849.00,0.17,826.58,883.47,0.17,NA,27.51,1018.58,74.23,200.67,-44.28
1569177344.00,2019/9/22 18:36:37,255,795.00,4.31,861.33,841.85,5.83,NA,27.36,1018.54,74.05,205.26,-43.95
1569177728.00,2019/9/22 18:41:38,255,893.00,0.05,903.67,863.97,0.87,NA,27.45,1018.54,75.19,189.44,-43.62
1569177984.00,2019/9/22 18:46:38,255,875.00,62.00,861.17,858.24,140.20,NA,27.40,1018.48,74.71,202.50,-43.45
1569178240.00,2019/9/22 18:51:38,255,896.00,2.56,884.33,852.08,14.20,NA,27.52,1018.44,75.78,174.69,-43.45
1569178624.00,2019/9/22 18:56:38,255,845.00,1.97,787.75,862.35,5.01,NA,27.45,1018.50,74.80,179.52,-43.45
1569178880.00,2019/9/22 19:1:38,255,580.00,37.19,709.25,825.90,2.98,NA,27.38,1018.56,75.98,174.33,-44.12
1569179136.00,2019/9/22 19:6:38,255,408.00,172.93,408.33,443.57,103.50,NA,27.15,1018.58,74.80,173.43,-44.28
1569179520.00,2019/9/22 19:11:38,255,408.00,309.65,407.83,408.23,240.13,NA,27.18,1018.60,76.21,149.47,-44.28
1569179776.00,2019/9/22 19:16:38,255,409.00,446.27,409.00,408.28,376.91,NA,27.15,1018.62,76.99,134.14,-44.28
1569180160.00,2019/9/22 19:21:39,255,409.00,500.00,374.67,401.55,488.97,NA,27.02,1018.54,77.49,144.23,-43.95
1569180416.00,2019/9/22 19:26:39,255,408.00,500.00,407.42,407.80,500.00,NA,27.07,1018.60,77.51,141.81,-44.28
1569180672.00,2019/9/22 19:31:39,255,408.00,500.00,408.00,407.55,500.00,NA,27.03,1018.58,78.50,138.55,-44.45
1569181056.00,2019/9/22 19:36:39,255,408.00,500.00,408.75,401.73,499.99,NA,27.04,1018.50,78.11,136.31,-43.79
1569181312.00,2019/9/22 19:41:39,255,408.00,500.00,407.50,401.60,499.99,NA,26.99,1018.48,78.85,130.61,-43.45
1569181568.00,2019/9/22 19:46:39,255,408.00,500.00,408.17,407.48,500.00,NA,26.98,1018.50,79.45,124.36,-43.62
1569181952.00,2019/9/22 19:51:39,255,410.00,500.00,409.67,409.65,500.00,NA,26.83,1018.46,79.85,124.54,-43.29
1569182208.00,2019/9/22 19:56:39,255,412.00,500.00,412.67,404.55,499.99,NA,26.82,1018.54,80.37,117.84,-44.12
1569182464.00,2019/9/22 20:1:40,255,412.00,500.00,412.33,412.73,500.00,NA,26.78,1018.52,80.59,113.79,-43.79
1569182848.00,2019/9/22 20:6:40,255,416.00,500.00,417.17,414.83,500.00,NA,26.75,1018.52,81.13,103.53,-43.45
1569183104.00,2019/9/22 20:11:40,255,413.00,500.00,413.67,417.17,500.00,NA,26.62,1018.46,82.02,105.01,-43.45
1569183360.00,2019/9/22 20:16:40,255,411.00,500.00,411.00,413.80,500.00,NA,26.59,1018.48,82.32,103.97,-43.45
1569183744.00,2019/9/22 20:21:40,255,415.00,500.00,413.00,410.92,500.00,NA,26.64,1018.46,81.99,97.77,-43.62
1569184000.00,2019/9/22 20:26:40,255,413.00,500.00,413.67,416.28,500.00,NA,26.53,1018.44,82.35,100.39,-43.12
1569184256.00,2019/9/22 20:31:40,255,413.00,500.00,413.33,413.30,500.00,NA,26.54,1018.46,82.43,95.83,-43.29
1569184640.00,2019/9/22 20:36:40,255,413.00,500.00,413.00,412.02,500.00,NA,26.56,1018.48,83.00,92.80,-43.29
1569185152.00,2019/9/22 20:46:41,255,417.00,423.20,416.92,415.59,351.57,NA,26.57,1018.42,83.01,87.24,-42.96
1569185536.00,2019/9/22 20:51:41,255,431.00,500.00,431.58,426.33,476.88,NA,26.52,1018.38,82.75,78.69,-42.38
1569185792.00,2019/9/22 20:56:41,255,437.00,500.00,439.92,431.30,500.00,NA,26.37,1018.38,83.82,80.88,-42.54
1569186048.00,2019/9/22 21:1:41,255,427.00,500.00,427.00,426.90,500.00,NA,26.32,1018.35,84.06,77.04,-41.63
1569186432.00,2019/9/22 21:6:41,255,419.00,500.00,418.67,422.35,500.00,NA,26.29,1018.35,84.22,79.58,-41.63
1569186688.00,2019/9/22 21:11:41,255,421.00,500.00,420.58,420.07,500.00,NA,26.27,1018.22,84.70,74.99,-41.46
1569186944.00,2019/9/22 21:16:41,255,422.00,500.00,422.00,422.58,500.00,NA,26.21,1018.38,84.75,77.04,-42.63
1569187328.00,2019/9/22 21:21:41,255,439.00,500.00,439.25,434.43,500.00,NA,26.15,1018.40,84.25,73.55,-42.79
1569187584.00,2019/9/22 21:26:41,255,452.00,500.00,449.25,442.13,500.00,NA,26.05,1018.40,84.33,72.72,-42.79
1569187840.00,2019/9/22 21:31:42,255,455.00,500.00,456.67,455.55,500.00,NA,25.96,1018.38,84.30,70.59,-42.79
1569188224.00,2019/9/22 21:36:42,255,444.00,500.00,444.00,447.30,500.00,NA,25.88,1018.35,84.50,72.91,-42.38
1569188480.00,2019/9/22 21:41:42,255,442.00,500.00,443.08,444.40,500.00,NA,25.83,1018.20,85.39,72.04,-41.13
1569188864.00,2019/9/22 21:46:42,255,435.00,500.00,435.00,437.27,500.00,NA,25.83,1018.14,85.66,68.81,-40.80
1569189120.00,2019/9/22 21:51:42,255,436.00,500.00,432.17,432.13,500.00,NA,25.82,1018.16,85.57,72.41,-40.97
1569189376.00,2019/9/22 21:56:42,255,443.00,500.00,444.42,446.75,500.00,NA,25.77,1018.12,85.22,74.59,-40.80
1569189760.00,2019/9/22 22:1:42,255,445.00,500.00,445.92,441.78,500.00,NA,25.73,1018.12,85.09,78.62,-40.47
1569190016.00,2019/9/22 22:6:42,255,439.00,500.00,439.00,439.57,500.00,NA,25.68,1018.16,85.06,77.39,-40.47
1569190272.00,2019/9/22 22:11:42,255,434.00,500.00,432.08,438.77,500.00,NA,25.63,1018.10,85.07,81.51,-40.47
1569190656.00,2019/9/22 22:16:43,255,443.00,500.00,441.25,432.80,500.00,NA,25.65,1018.10,85.00,81.90,-40.30
1569190912.00,2019/9/22 22:21:43,255,436.00,500.00,435.92,440.00,500.00,NA,25.58,1018.06,84.75,82.87,-39.97
1569191168.00,2019/9/22 22:26:43,255,432.00,500.00,431.58,431.10,500.00,NA,25.59,1018.00,85.31,80.57,-39.64
1569191552.00,2019/9/22 22:31:43,255,433.00,500.00,433.83,436.22,500.00,NA,25.58,1018.00,85.52,78.99,-39.31
1569191808.00,2019/9/22 22:36:43,255,429.00,500.00,428.25,431.03,500.00,NA,25.53,1017.96,84.83,81.19,-39.31
1569192064.00,2019/9/22 22:41:43,255,436.00,500.00,434.25,431.58,500.00,NA,25.56,1017.98,84.78,77.46,-39.14
1569192448.00,2019/9/22 22:46:43,255,439.00,412.01,439.58,442.75,345.51,NA,25.50,1017.96,84.71,76.34,-38.89
1569192704.00,2019/9/22 22:51:43,255,437.00,500.00,438.00,438.68,468.29,NA,25.45,1017.93,85.25,77.75,-38.89
1569192960.00,2019/9/22 22:56:44,255,440.00,500.00,442.08,440.87,500.00,NA,25.36,1017.91,84.33,81.98,-38.89
1569193344.00,2019/9/22 23:1:44,255,436.00,500.00,434.58,434.47,500.00,NA,25.29,1017.93,83.96,88.80,-38.56
1569193600.00,2019/9/22 23:6:44,255,440.00,500.00,440.42,440.52,500.00,NA,25.22,1017.87,84.56,83.69,-38.40
1569193856.00,2019/9/22 23:11:44,255,441.00,500.00,441.00,440.80,500.00,NA,25.20,1017.85,84.71,81.98,-38.23
1569194240.00,2019/9/22 23:16:44,255,440.00,500.00,439.25,436.95,500.00,NA,25.17,1017.77,84.83,85.47,-37.90
1569194496.00,2019/9/22 23:21:44,255,429.00,500.00,430.83,438.67,500.00,NA,25.10,1017.73,83.96,91.79,-37.40
1569194752.00,2019/9/22 23:26:44,255,436.00,500.00,431.67,429.17,500.00,NA,25.14,1017.71,85.11,84.11,-36.90
1569195136.00,2019/9/22 23:31:44,255,432.00,500.00,433.00,436.03,500.00,NA,25.15,1017.61,84.74,80.80,-36.41
1569195392.00,2019/9/22 23:36:44,255,431.00,500.00,431.08,431.30,500.00,NA,25.11,1017.51,84.56,83.28,-35.58
1569195648.00,2019/9/22 23:41:45,255,447.00,500.00,444.92,437.32,500.00,NA,25.04,1017.49,84.38,85.99,-34.99
1569196032.00,2019/9/22 23:46:45,255,445.00,500.00,444.33,447.75,500.00,NA,24.94,1017.38,84.36,90.80,-34.50
1569196288.00,2019/9/22 23:51:45,255,454.00,500.00,454.92,453.18,500.00,NA,24.92,1017.32,84.78,81.82,-34.16
1569196544.00,2019/9/22 23:56:45,255,436.00,500.00,435.25,444.43,500.00,NA,24.87,1017.32,84.08,93.42,-33.50
1569196928.00,2019/9/23 0:1:45,255,432.00,500.00,438.08,430.93,499.99,NA,24.74,1017.30,83.21,96.26,-33.66
1569197184.00,2019/9/23 0:6:45,255,442.00,500.00,439.42,435.22,500.00,NA,24.79,1017.32,84.33,94.04,-33.83
1569197568.00,2019/9/23 0:11:45,255,446.00,500.00,446.75,437.55,499.98,NA,24.78,1017.30,84.37,85.82,-33.83
1569197824.00,2019/9/23 0:16:45,255,428.00,500.00,428.58,431.93,500.00,NA,24.73,1017.30,83.68,102.40,-33.83
1569198080.00,2019/9/23 0:21:45,255,431.00,500.00,430.42,429.12,500.00,NA,24.76,1017.22,84.78,92.60,-33.17
1569198464.00,2019/9/23 0:26:46,255,433.00,500.00,431.58,430.83,500.00,NA,24.81,1017.22,84.91,85.82,-33.17
1569198720.00,2019/9/23 0:31:46,255,438.00,500.00,438.50,437.28,500.00,NA,24.77,1017.18,84.82,83.86,-32.84
1569198976.00,2019/9/23 0:36:46,255,427.00,500.00,426.08,431.07,500.00,NA,24.74,1017.18,84.52,94.15,-32.67
1569199616.00,2019/9/23 0:46:46,255,425.00,418.99,425.50,425.97,349.31,NA,24.73,1017.05,84.28,96.21,-31.75
1569199872.00,2019/9/23 0:51:46,255,429.00,500.00,427.33,423.62,474.19,NA,24.71,1017.01,83.27,108.04,-31.43
1569200256.00,2019/9/23 0:56:46,255,430.00,500.00,430.00,430.47,500.00,NA,24.65,1016.99,82.70,111.75,-31.09
1569200512.00,2019/9/23 1:1:46,255,427.00,500.00,426.25,426.68,500.00,NA,24.64,1016.93,84.28,105.67,-30.59
1569200768.00,2019/9/23 1:6:46,255,432.00,500.00,431.33,430.98,500.00,NA,24.64,1016.93,83.55,98.57,-30.59
1569201152.00,2019/9/23 1:11:46,255,426.00,500.00,426.25,428.50,500.00,NA,24.66,1016.85,83.54,102.90,-29.93
1569201408.00,2019/9/23 1:16:47,255,435.00,500.00,435.00,431.40,500.00,NA,24.66,1016.83,84.77,90.71,-29.43
1569201664.00,2019/9/23 1:21:47,255,443.00,500.00,443.17,438.75,500.00,NA,24.65,1016.77,85.44,84.19,-28.93
1569202048.00,2019/9/23 1:26:47,255,428.00,500.00,427.92,429.33,500.00,NA,24.65,1016.73,83.89,102.65,-28.60
1569202304.00,2019/9/23 1:31:47,255,421.00,500.00,421.58,423.82,500.00,NA,24.66,1016.69,82.99,112.95,-28.27
1569202560.00,2019/9/23 1:36:47,255,423.00,500.00,423.50,422.18,500.00,NA,24.68,1016.65,83.49,107.76,-28.27
1569202944.00,2019/9/23 1:41:47,255,426.00,500.00,426.33,424.70,500.00,NA,24.67,1016.54,84.54,96.82,-27.03
1569203200.00,2019/9/23 1:46:47,255,431.00,500.00,392.75,420.33,499.99,NA,24.64,1016.50,83.87,93.31,-26.86
1569203456.00,2019/9/23 1:51:47,255,433.00,500.00,397.83,428.62,500.00,NA,24.57,1016.48,83.74,94.57,-26.69
1569203840.00,2019/9/23 1:56:47,255,422.00,500.00,421.67,425.20,499.99,NA,24.45,1016.38,82.44,126.31,-26.20
1569204096.00,2019/9/23 2:1:48,255,423.00,500.00,423.75,422.90,500.00,NA,24.48,1016.28,82.61,117.35,-25.37
1569204352.00,2019/9/23 2:6:48,255,423.00,500.00,422.83,422.22,500.00,NA,24.45,1016.22,82.23,119.68,-24.54
1569204736.00,2019/9/23 2:11:48,255,417.00,500.00,416.83,419.50,500.00,NA,24.27,1016.18,80.57,159.20,-24.70
1569204992.00,2019/9/23 2:16:48,255,420.00,500.00,419.25,418.87,500.00,NA,24.41,1016.15,82.02,143.13,-24.12
1569205248.00,2019/9/23 2:21:48,255,419.00,500.00,419.00,419.20,500.00,NA,24.36,1016.13,81.60,148.81,-23.95
1569205632.00,2019/9/23 2:26:48,255,419.00,500.00,419.42,419.75,500.00,NA,24.28,1016.11,80.67,160.87,-23.95
1569205888.00,2019/9/23 2:31:48,255,420.00,500.00,420.00,419.30,500.00,NA,24.44,1016.03,82.05,143.74,-23.12
1569206272.00,2019/9/23 2:36:48,255,421.00,500.00,421.00,420.57,500.00,NA,24.45,1015.97,81.80,132.04,-22.79
1569206528.00,2019/9/23 2:41:48,255,419.00,500.00,419.00,413.08,499.99,NA,24.44,1015.91,81.98,135.87,-22.13
1569206784.00,2019/9/23 2:46:49,255,425.00,419.43,425.00,424.32,349.68,NA,24.43,1015.87,82.38,114.10,-21.62
1569207168.00,2019/9/23 2:51:49,255,424.00,500.00,424.42,418.20,474.76,NA,24.38,1015.85,81.72,116.86,-21.62
1569207424.00,2019/9/23 2:56:49,255,426.00,500.00,426.92,426.02,500.00,NA,24.36,1015.89,83.71,101.84,-21.96
1569207680.00,2019/9/23 3:1:49,255,429.00,500.00,428.75,427.78,500.00,NA,24.32,1015.87,84.41,94.68,-21.96
1569208064.00,2019/9/23 3:6:49,255,430.00,500.00,431.00,430.87,500.00,NA,24.17,1015.83,83.23,103.08,-21.46
1569208320.00,2019/9/23 3:11:49,255,434.00,500.00,434.25,431.12,500.00,NA,24.19,1015.79,84.66,94.06,-21.13
1569208576.00,2019/9/23 3:16:49,255,433.00,500.00,433.00,433.13,500.00,NA,24.11,1015.87,84.87,94.36,-21.79
1569208960.00,2019/9/23 3:21:49,255,432.00,500.00,430.83,430.02,500.00,NA,24.13,1015.89,84.15,96.21,-21.79
1569209216.00,2019/9/23 3:26:49,255,439.00,500.00,438.00,433.90,500.00,NA,24.11,1015.81,85.00,93.11,-21.29
1569209472.00,2019/9/23 3:31:49,255,442.00,500.00,441.58,441.67,500.00,NA,24.07,1015.79,84.79,90.32,-20.96
1569209856.00,2019/9/23 3:36:50,255,441.00,500.00,440.33,441.38,500.00,NA,24.01,1015.67,84.87,88.80,-19.80
1569210112.00,2019/9/23 3:41:50,255,443.00,500.00,443.00,442.30,500.00,NA,23.93,1015.63,85.06,90.03,-19.47
1569210368.00,2019/9/23 3:46:50,255,444.00,500.00,443.33,442.95,500.00,NA,23.86,1015.59,85.34,87.60,-19.63
1569210752.00,2019/9/23 3:51:50,255,436.00,500.00,437.25,440.87,500.00,NA,23.77,1015.55,85.26,94.04,-19.14
1569211008.00,2019/9/23 3:56:50,255,434.00,500.00,434.58,435.10,500.00,NA,23.73,1015.51,85.41,93.31,-18.80
1569211264.00,2019/9/23 4:1:50,255,441.00,500.00,440.67,435.55,500.00,NA,23.67,1015.49,85.74,89.93,-18.80
1569211648.00,2019/9/23 4:6:50,255,432.00,500.00,434.58,439.65,500.00,NA,23.59,1015.47,85.33,101.90,-18.46
1569211904.00,2019/9/23 4:11:50,255,437.00,500.00,437.00,423.72,499.99,NA,23.58,1015.51,85.11,102.90,-18.46
1569212160.00,2019/9/23 4:16:50,255,441.00,500.00,441.00,439.23,500.00,NA,23.57,1015.47,85.78,93.62,-18.30
1569212544.00,2019/9/23 4:21:51,255,440.00,500.00,440.00,440.20,500.00,NA,23.51,1015.49,85.53,94.54,-18.63
1569212800.00,2019/9/23 4:26:51,255,431.00,500.00,430.58,435.95,500.00,NA,23.44,1015.43,85.12,113.18,-18.14
1569213056.00,2019/9/23 4:31:51,255,433.00,500.00,432.92,424.43,499.99,NA,23.42,1015.41,85.14,110.51,-18.14
1569213440.00,2019/9/23 4:36:51,255,430.00,500.00,430.00,430.20,500.00,NA,23.43,1015.37,85.17,114.02,-17.80
1569213696.00,2019/9/23 4:41:51,255,426.00,500.00,426.08,430.13,500.00,NA,23.38,1015.37,84.74,120.36,-17.80
1569213952.00,2019/9/23 4:46:51,255,428.00,417.26,428.92,429.81,348.42,NA,23.43,1015.33,83.88,117.60,-17.47
1569214336.00,2019/9/23 4:51:51,255,429.00,500.00,428.83,420.07,473.89,NA,23.42,1015.35,84.64,119.68,-17.63
1569214592.00,2019/9/23 4:56:51,255,425.00,500.00,424.25,424.93,500.00,NA,23.44,1015.39,84.06,128.72,-17.80
1569214848.00,2019/9/23 5:1:51,255,427.00,500.00,427.00,419.62,499.99,NA,23.39,1015.47,84.23,120.45,-18.80
1569215232.00,2019/9/23 5:6:52,255,424.00,500.00,424.00,424.63,500.00,NA,23.39,1015.47,84.09,132.25,-18.63
1569215488.00,2019/9/23 5:11:52,255,426.00,500.00,426.00,424.78,500.00,NA,23.42,1015.45,84.82,118.59,-18.46
1569215872.00,2019/9/23 5:16:52,255,426.00,500.00,426.83,428.57,500.00,NA,23.40,1015.45,83.59,119.17,-18.30
1569216128.00,2019/9/23 5:21:52,255,425.00,500.00,425.75,425.87,500.00,NA,23.34,1015.43,83.66,129.51,-17.80
1569216384.00,2019/9/23 5:26:52,255,429.00,500.00,427.75,425.53,500.00,NA,23.35,1015.47,84.59,115.11,-18.14
1569216768.00,2019/9/23 5:31:52,255,429.00,500.00,428.75,428.57,500.00,NA,23.35,1015.45,84.47,112.27,-18.30
1569217024.00,2019/9/23 5:36:52,255,430.00,500.00,429.67,429.73,500.00,NA,23.28,1015.53,85.00,105.87,-18.80
1569217280.00,2019/9/23 5:41:52,255,438.00,500.00,437.67,434.25,500.00,NA,23.27,1015.55,85.29,97.88,-19.47
1569217664.00,2019/9/23 5:46:52,255,442.00,500.00,442.75,441.37,500.00,NA,23.25,1015.51,85.54,93.96,-18.97
1569217920.00,2019/9/23 5:51:53,255,438.00,500.00,437.58,439.22,500.00,NA,23.19,1015.61,86.17,101.05,-19.80
1569218176.00,2019/9/23 5:56:53,255,436.00,500.00,436.00,436.40,500.00,NA,23.24,1015.61,85.93,97.66,-19.97
1569218560.00,2019/9/23 6:1:53,255,443.00,500.00,441.67,437.87,500.00,NA,23.24,1015.69,85.68,94.27,-20.96
